date_transaction,transaction_id,client_id,compte_destination_id,montant_fcfa,type_transaction,is_risky,type_anomalie,source,montant_log,ratio_seuil,proche_seuil,a_destinataire,jour_semaine,type_decaissement_credit,type_depot,type_remboursement_credit,type_retrait,type_transfert_entrant,type_transfert_sortant,montant_moyen_client,montant_std_client,nb_transactions_client,nb_destinataires_distincts_client,montant_zscore,nb_transactions_7j,montant_cumule_7j
2026-07-05,AMLSIM-34221,AMLSIM-CLI-162,AMLSIM-CLI-1331,103500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.547336553476635,0.01035,0,1,6,False,False,False,False,True,False,70818.75,79278.8702255557,80,80,0.4122263306816724,4.0,156100.0
2026-07-07,AMLSIM-34193,AMLSIM-CLI-162,AMLSIM-CLI-11568,76900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.250274159310356,0.00769,0,1,1,False,False,False,False,False,True,70818.75,79278.8702255557,80,80,0.07670610437048524,4.0,200400.0
2026-07-08,AMLSIM-34227,AMLSIM-CLI-162,AMLSIM-CLI-89,37600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.534785924769006,0.00376,0,1,2,False,False,True,False,False,False,70818.75,79278.8702255557,80,80,-0.41900610969078006,5.0,238000.0
2026-07-10,AMLSIM-34190,AMLSIM-CLI-162,AMLSIM-CLI-3343,34200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.440010162389305,0.00342,0,1,4,False,False,True,False,False,False,70818.75,79278.8702255557,80,80,-0.4618921536553679,5.0,263300.0
2026-07-10,AMLSIM-34213,AMLSIM-CLI-162,AMLSIM-CLI-1457,77900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.263194068746921,0.00779,0,1,4,False,True,False,False,False,False,70818.75,79278.8702255557,80,80,0.08931964671301107,6.0,341200.0
2026-07-14,AMLSIM-34216,AMLSIM-CLI-162,AMLSIM-CLI-118,110100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.609153405321658,0.01101,0,1,1,False,True,False,False,False,False,70818.75,79278.8702255557,80,80,0.49547571014234293,4.0,259800.0
2026-07-20,AMLSIM-34179,AMLSIM-CLI-162,AMLSIM-CLI-6,25100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.130662964963708,0.00251,0,1,0,True,False,False,False,False,False,70818.75,79278.8702255557,80,80,-0.576675388972353,2.0,135200.0
2026-07-21,AMLSIM-34217,AMLSIM-CLI-162,AMLSIM-CLI-5868,62100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.036517370851499,0.00621,0,1,1,True,False,False,False,False,False,70818.75,79278.8702255557,80,80,-0.10997432229889711,2.0,87200.0
2026-07-22,AMLSIM-34224,AMLSIM-CLI-162,AMLSIM-CLI-675,13500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.510519035757246,0.00135,0,1,2,False,False,False,False,False,True,70818.75,79278.8702255557,80,80,-0.7229924801456526,3.0,100700.0
2026-07-23,AMLSIM-34178,AMLSIM-CLI-162,AMLSIM-CLI-489,32100.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.376642461280849,0.00321,0,1,3,False,False,False,False,False,True,70818.75,79278.8702255557,80,80,-0.48838059257467215,4.0,132800.0
2026-07-23,AMLSIM-34197,AMLSIM-CLI-162,AMLSIM-CLI-27,120500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.699413330633599,0.01205,0,1,3,False,True,False,False,False,False,70818.75,79278.8702255557,80,80,0.6266565505046117,5.0,253300.0
2026-07-25,AMLSIM-34167,AMLSIM-CLI-162,AMLSIM-CLI-91,48200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.783135046711445,0.00482,0,1,5,False,False,False,False,True,False,70818.75,79278.8702255557,80,80,-0.2853025608600062,6.0,301500.0
2026-07-25,AMLSIM-34172,AMLSIM-CLI-162,AMLSIM-CLI-19,17700.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.781376414141157,0.00177,0,1,5,False,False,False,False,True,False,70818.75,79278.8702255557,80,80,-0.6700156023070442,7.0,319200.0
2026-07-25,AMLSIM-34188,AMLSIM-CLI-162,AMLSIM-CLI-211,18400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.820160289946374,0.00184,0,1,5,True,False,False,False,False,False,70818.75,79278.8702255557,80,80,-0.661186122667276,8.0,337600.0
2026-07-25,AMLSIM-34212,AMLSIM-CLI-162,AMLSIM-CLI-7,8100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.999742789830492,0.00081,0,1,5,False,True,False,False,False,False,70818.75,79278.8702255557,80,80,-0.7911056087952921,9.0,345700.0
2026-07-27,AMLSIM-34201,AMLSIM-CLI-162,AMLSIM-CLI-17,85700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.358619773129229,0.00857,0,1,0,True,False,False,False,False,False,70818.75,79278.8702255557,80,80,0.18770527698471257,9.0,406300.0
2026-07-29,AMLSIM-34148,AMLSIM-CLI-162,AMLSIM-CLI-45,76800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.248972939884327,0.00768,0,1,2,False,False,False,False,True,False,70818.75,79278.8702255557,80,80,0.07544475013623264,8.0,407500.0
2026-07-30,AMLSIM-34158,AMLSIM-CLI-162,AMLSIM-CLI-82,31000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.34177474101152,0.0031,0,1,3,False,False,False,True,False,False,70818.75,79278.8702255557,80,80,-0.5022554891514506,7.0,285900.0
2026-02-19,AMLSIM-52790,AMLSIM-CLI-1620,AMLSIM-CLI-39,176400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.080515091473,0.01764,0,1,3,False,False,False,False,True,False,69575.0,73147.7215411845,4,4,1.4603809574423654,1.0,176400.0
2026-04-02,AMLSIM-52791,AMLSIM-CLI-1620,AMLSIM-CLI-53,57200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.954326659732555,0.00572,0,1,3,False,True,False,False,False,False,69575.0,73147.7215411845,4,4,-0.16917588905545775,1.0,57200.0
2026-05-26,AMLSIM-52789,AMLSIM-CLI-1620,AMLSIM-CLI-49,18700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.83633227734872,0.00187,0,1,1,False,True,False,False,False,False,69575.0,73147.7215411845,4,4,-0.6955008772279929,1.0,18700.0
2026-07-19,AMLSIM-52792,AMLSIM-CLI-1620,AMLSIM-CLI-23,26000.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.165890277802454,0.0026,0,1,6,False,True,False,False,False,False,69575.0,73147.7215411845,4,4,-0.5957041911589148,1.0,26000.0
2026-02-14,AMLSIM-52793,AMLSIM-CLI-1621,AMLSIM-CLI-32,47200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.762170357789895,0.00472,0,1,5,False,False,False,True,False,False,32700.0,25117.45740847721,4,4,0.5772647485552359,1.0,47200.0
2026-02-25,AMLSIM-52794,AMLSIM-CLI-1621,AMLSIM-CLI-59,7500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.922791623969637,0.00075,0,1,2,False,True,False,False,False,False,32700.0,25117.45740847721,4,4,-1.0032463216270306,1.0,7500.0
2026-04-03,AMLSIM-52796,AMLSIM-CLI-1621,AMLSIM-CLI-33,60300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.007103966325696,0.00603,0,1,4,False,False,False,True,False,False,32700.0,25117.45740847721,4,4,1.0987935903534145,1.0,60300.0
2026-04-26,AMLSIM-52795,AMLSIM-CLI-1621,AMLSIM-CLI-46,15800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.6678285081515,0.00158,0,1,6,False,False,False,False,True,False,32700.0,25117.45740847721,4,4,-0.6728120172816198,1.0,15800.0
2026-03-15,AMLSIM-52799,AMLSIM-CLI-1622,AMLSIM-CLI-89,55000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.915106645867503,0.0055,0,1,6,False,False,True,False,False,False,51325.0,21945.595609749733,4,4,0.16745193948747972,1.0,55000.0
2026-04-27,AMLSIM-52798,AMLSIM-CLI-1622,AMLSIM-CLI-37,41700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.638280388314705,0.00417,0,1,0,False,True,False,False,False,False,51325.0,21945.595609749733,4,4,-0.4385646034195897,1.0,41700.0
2026-05-28,AMLSIM-52800,AMLSIM-CLI-1622,AMLSIM-CLI-10,80000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.289794413577894,0.008,0,1,3,False,False,False,False,False,True,51325.0,21945.595609749733,4,4,1.306580779538362,1.0,80000.0
2026-06-17,AMLSIM-52797,AMLSIM-CLI-1622,AMLSIM-CLI-173,28600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.261196961231647,0.00286,0,1,2,False,False,False,False,False,True,51325.0,21945.595609749733,4,4,-1.035468115606252,1.0,28600.0
2026-03-04,AMLSIM-52803,AMLSIM-CLI-1623,AMLSIM-CLI-86,285100.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.560598782435825,0.02851,0,1,2,False,False,False,False,False,True,99775.0,128584.76776041555,4,4,1.4412559276801342,1.0,285100.0
2026-04-20,AMLSIM-52804,AMLSIM-CLI-1623,AMLSIM-CLI-143,88000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.385103457032141,0.0088,0,1,0,False,False,True,False,False,False,99775.0,128584.76776041555,4,4,-0.09157312045559736,1.0,88000.0
2026-07-11,AMLSIM-52802,AMLSIM-CLI-1623,AMLSIM-CLI-15,7600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.936035096566041,0.00076,0,1,5,False,False,False,False,True,False,99775.0,128584.76776041555,4,4,-0.7168367199995488,1.0,7600.0
2026-07-17,AMLSIM-52801,AMLSIM-CLI-1623,AMLSIM-CLI-266,18400.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.820160289946374,0.00184,0,1,4,False,True,False,False,False,False,99775.0,128584.76776041555,4,4,-0.6328460872249881,2.0,26000.0
2026-04-18,AMLSIM-52806,AMLSIM-CLI-1624,AMLSIM-CLI-14,42600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.659633006160352,0.00426,0,1,5,False,False,False,False,False,True,42600.0,0.0,1,1,0.0,1.0,42600.0
2026-03-02,AMLSIM-52810,AMLSIM-CLI-1625,AMLSIM-CLI-38,53400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.885584751364705,0.00534,0,1,0,False,False,False,True,False,False,33500.0,22362.244967802315,3,3,0.8898529720821466,1.0,53400.0
2026-03-28,AMLSIM-52809,AMLSIM-CLI-1625,AMLSIM-CLI-303,37800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.540090836284206,0.00378,0,1,5,False,False,False,True,False,False,33500.0,22362.244967802315,3,3,0.19227978793734826,1.0,37800.0
2026-03-30,AMLSIM-52811,AMLSIM-CLI-1625,AMLSIM-CLI-24,9300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.137877200242468,0.00093,0,1,0,True,False,False,False,False,False,33500.0,22362.244967802315,3,3,-1.082132760019495,2.0,47100.0
2026-02-23,AMLSIM-52815,AMLSIM-CLI-1626,AMLSIM-CLI-117,180800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.105152257898368,0.01808,0,1,0,False,False,False,False,True,False,102925.0,72864.32025804308,4,4,1.068752593472667,1.0,180800.0
2026-03-11,AMLSIM-52812,AMLSIM-CLI-1626,AMLSIM-CLI-90,149200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.913049669142206,0.01492,0,1,2,True,False,False,False,False,False,102925.0,72864.32025804308,4,4,0.6350757786574339,1.0,149200.0
2026-04-10,AMLSIM-52814,AMLSIM-CLI-1626,AMLSIM-CLI-27,43600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.682835364853922,0.00436,0,1,4,False,False,False,False,False,True,102925.0,72864.32025804308,4,4,-0.8141733240162564,1.0,43600.0
2026-07-25,AMLSIM-52813,AMLSIM-CLI-1626,AMLSIM-CLI-61,38100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.547995807489514,0.00381,0,1,5,False,False,True,False,False,False,102925.0,72864.32025804308,4,4,-0.8896550481138444,1.0,38100.0
2026-07-31,AMLSIM-52818,AMLSIM-CLI-1627,AMLSIM-CLI-64,37500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.53212287826962,0.00375,0,1,4,False,True,False,False,False,False,37500.0,0.0,1,1,0.0,1.0,37500.0
2026-03-30,AMLSIM-52822,AMLSIM-CLI-1628,AMLSIM-CLI-136,135000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.813037464800539,0.0135,0,1,0,False,False,False,False,False,True,71833.33333333333,57123.75454513939,3,3,1.1057669686222114,1.0,135000.0
2026-06-26,AMLSIM-52820,AMLSIM-CLI-1628,AMLSIM-CLI-23,56700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.945547126244623,0.00567,0,1,4,False,False,True,False,False,False,71833.33333333333,57123.75454513939,3,3,-0.26491725791793336,1.0,56700.0
2026-07-13,AMLSIM-52821,AMLSIM-CLI-1628,AMLSIM-CLI-20,23800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.077482875583607,0.00238,0,1,0,False,False,False,False,False,True,71833.33333333333,57123.75454513939,3,3,-0.8408497107042777,1.0,23800.0
2026-04-04,AMLSIM-52824,AMLSIM-CLI-1629,AMLSIM-CLI-16,1900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,7.550135342488429,0.00019,0,1,5,False,False,False,False,True,False,85750.0,118581.80720498403,2,2,-0.7071008182076144,1.0,1900.0
2026-04-06,AMLSIM-52826,AMLSIM-CLI-1629,AMLSIM-CLI-51,169600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.041203898548972,0.01696,0,1,0,True,False,False,False,False,False,85750.0,118581.80720498403,2,2,0.7071008182076144,2.0,171500.0
2026-02-03,AMLSIM-34250,AMLSIM-CLI-163,AMLSIM-CLI-253,38700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.563620718477313,0.00387,0,1,1,False,True,False,False,False,False,85653.16455696203,152457.01944587115,79,79,-0.3079743835556799,1.0,38700.0
2026-02-06,AMLSIM-34261,AMLSIM-CLI-163,AMLSIM-CLI-114,131000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.782960235741939,0.0131,0,1,4,False,False,False,False,False,True,85653.16455696203,152457.01944587115,79,79,0.2974381774593232,2.0,169700.0
2026-02-07,AMLSIM-34244,AMLSIM-CLI-163,AMLSIM-CLI-71,12200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.409273194575334,0.00122,0,1,5,False,False,False,False,True,False,85653.16455696203,152457.01944587115,79,79,-0.4817927244754804,3.0,181900.0
2026-02-08,AMLSIM-34287,AMLSIM-CLI-163,AMLSIM-CLI-1772,10100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.220389707829185,0.00101,0,1,6,False,False,True,False,False,False,85653.16455696203,152457.01944587115,79,79,-0.49556700809554005,4.0,192000.0
2026-02-08,AMLSIM-34296,AMLSIM-CLI-163,AMLSIM-CLI-10880,11500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.350189267092581,0.00115,0,1,6,False,False,False,False,False,True,85653.16455696203,152457.01944587115,79,79,-0.4863841523488336,5.0,203500.0
2026-02-10,AMLSIM-34300,AMLSIM-CLI-163,AMLSIM-CLI-1930,123100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.720760435616398,0.01231,0,1,1,True,False,False,False,False,False,85653.16455696203,152457.01944587115,79,79,0.245620634317194,5.0,287900.0
2026-02-14,AMLSIM-34267,AMLSIM-CLI-163,AMLSIM-CLI-18,107900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.588969419043872,0.01079,0,1,5,True,False,False,False,False,False,85653.16455696203,152457.01944587115,79,79,0.14592105763866695,4.0,252600.0
2026-02-18,AMLSIM-34251,AMLSIM-CLI-163,AMLSIM-CLI-244,44900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.712215345197256,0.00449,0,1,2,False,False,False,False,True,False,85653.16455696203,152457.01944587115,79,79,-0.26730745096312286,2.0,152800.0
2026-02-26,AMLSIM-34305,AMLSIM-CLI-163,AMLSIM-CLI-50,48400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.78727575364831,0.00484,0,1,3,True,False,False,False,False,False,85653.16455696203,152457.01944587115,79,79,-0.24435031159635673,1.0,48400.0
2026-02-27,AMLSIM-34265,AMLSIM-CLI-163,AMLSIM-CLI-77,28300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.250652418696085,0.00283,0,1,4,False,False,False,False,True,False,85653.16455696203,152457.01944587115,79,79,-0.37618988338835635,2.0,76700.0
2026-02-27,AMLSIM-34298,AMLSIM-CLI-163,AMLSIM-CLI-44,11300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.332646496360152,0.00113,0,1,4,False,False,False,True,False,False,85653.16455696203,152457.01944587115,79,79,-0.4876959888840774,3.0,88000.0
2026-03-02,AMLSIM-34285,AMLSIM-CLI-163,AMLSIM-CLI-298,5100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.537191877922927,0.00051,0,1,0,False,False,True,False,False,False,85653.16455696203,152457.01944587115,79,79,-0.5283629214766344,4.0,93100.0
2026-03-03,AMLSIM-34260,AMLSIM-CLI-163,AMLSIM-CLI-55,37300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.526775414924009,0.00373,0,1,1,False,False,False,False,True,False,85653.16455696203,152457.01944587115,79,79,-0.3171572393023864,5.0,130400.0
2026-03-08,AMLSIM-34303,AMLSIM-CLI-163,AMLSIM-CLI-2602,1277000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,14.060024918099726,0.1277,0,1,6,False,False,False,False,False,True,85653.16455696203,152457.01944587115,79,79,7.814261524406167,3.0,1319400.0
2026-03-15,AMLSIM-34289,AMLSIM-CLI-163,AMLSIM-CLI-33,236500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.373707715234994,0.02365,0,1,6,False,False,False,False,False,True,85653.16455696203,152457.01944587115,79,79,0.9894319498004156,1.0,236500.0
2026-03-15,AMLSIM-34295,AMLSIM-CLI-163,AMLSIM-CLI-3123,15700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.661479683575521,0.00157,0,1,6,False,False,False,False,False,True,85653.16455696203,152457.01944587115,79,79,-0.4588355851087143,2.0,252200.0
2026-03-19,AMLSIM-34236,AMLSIM-CLI-163,AMLSIM-CLI-4282,81900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.313266479778829,0.00819,0,1,3,False,False,False,False,False,True,85653.16455696203,152457.01944587115,79,79,-0.02461769194302408,3.0,334100.0
2026-03-20,AMLSIM-34284,AMLSIM-CLI-163,AMLSIM-CLI-128,178500.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.092349482427034,0.01785,0,1,4,False,False,True,False,False,False,85653.16455696203,152457.01944587115,79,79,0.6089993545797202,4.0,512600.0
2026-03-25,AMLSIM-34233,AMLSIM-CLI-163,AMLSIM-CLI-65,16300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.69898173460629,0.00163,0,1,2,False,False,False,True,False,False,85653.16455696203,152457.01944587115,79,79,-0.45490007550298295,3.0,276700.0
2026-03-28,AMLSIM-34293,AMLSIM-CLI-163,AMLSIM-CLI-387,217700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.290877840689351,0.02177,0,1,5,False,False,False,False,False,True,85653.16455696203,152457.01944587115,79,79,0.8661193154875005,2.0,234000.0
2026-03-29,AMLSIM-34283,AMLSIM-CLI-163,AMLSIM-CLI-642,146100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.892053442342334,0.01461,0,1,6,True,False,False,False,False,False,85653.16455696203,152457.01944587115,79,79,0.3964818358702284,3.0,380100.0
2026-04-04,AMLSIM-34238,AMLSIM-CLI-163,AMLSIM-CLI-294,6000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.699681400989514,0.0006,0,1,5,False,False,False,True,False,False,85653.16455696203,152457.01944587115,79,79,-0.5224596570680374,2.0,152100.0
2026-04-04,AMLSIM-34270,AMLSIM-CLI-163,AMLSIM-CLI-42,14400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.575052927597383,0.00144,0,1,5,False,False,False,True,False,False,85653.16455696203,152457.01944587115,79,79,-0.46736252258779887,3.0,166500.0
2026-04-06,AMLSIM-34263,AMLSIM-CLI-163,AMLSIM-CLI-99,35700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.482933978579906,0.00357,0,1,0,False,False,False,False,False,True,85653.16455696203,152457.01944587115,79,79,-0.3276519315843366,3.0,56100.0
2026-04-06,AMLSIM-34264,AMLSIM-CLI-163,AMLSIM-CLI-383,21700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.985113621416073,0.00217,0,1,0,False,False,False,False,False,True,85653.16455696203,152457.01944587115,79,79,-0.419480489051401,4.0,77800.0
2026-04-08,AMLSIM-34247,AMLSIM-CLI-163,AMLSIM-CLI-8,54000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.896757843893464,0.0054,0,1,2,False,False,False,False,True,False,85653.16455696203,152457.01944587115,79,79,-0.20761888860953098,5.0,131800.0
2026-04-11,AMLSIM-34273,AMLSIM-CLI-163,AMLSIM-CLI-40,38700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.563620718477313,0.00387,0,1,5,False,False,False,False,False,True,85653.16455696203,152457.01944587115,79,79,-0.3079743835556799,4.0,150100.0
2026-04-13,AMLSIM-34229,AMLSIM-CLI-163,AMLSIM-CLI-81,60200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.005444242454628,0.00602,0,1,0,False,False,False,True,False,False,85653.16455696203,152457.01944587115,79,79,-0.16695195601697388,3.0,152900.0
2026-04-16,AMLSIM-34277,AMLSIM-CLI-163,AMLSIM-CLI-252,52300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.86477077032911,0.00523,0,1,3,False,False,False,False,True,False,85653.16455696203,152457.01944587115,79,79,-0.2187694991591031,3.0,151200.0
2026-04-17,AMLSIM-34278,AMLSIM-CLI-163,AMLSIM-CLI-8503,15800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.6678285081515,0.00158,0,1,4,False,False,True,False,False,False,85653.16455696203,152457.01944587115,79,79,-0.4581796668410924,4.0,167000.0
2026-04-18,AMLSIM-34228,AMLSIM-CLI-163,AMLSIM-CLI-26,12100.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.401043372798053,0.00121,0,1,5,False,False,False,True,False,False,85653.16455696203,152457.01944587115,79,79,-0.4824486427431023,4.0,140400.0
2026-04-19,AMLSIM-34232,AMLSIM-CLI-163,AMLSIM-CLI-22,249400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.42681732184313,0.02494,0,1,6,True,False,False,False,False,False,85653.16455696203,152457.01944587115,79,79,1.0740454063236393,5.0,389800.0
2026-04-23,AMLSIM-34271,AMLSIM-CLI-163,AMLSIM-CLI-198,249900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.428820118415677,0.02499,0,1,3,True,False,False,False,False,False,85653.16455696203,152457.01944587115,79,79,1.0773249976617487,4.0,527200.0
2026-04-25,AMLSIM-34304,AMLSIM-CLI-163,AMLSIM-CLI-4307,42300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.652566005416872,0.00423,0,1,5,False,False,False,True,False,False,85653.16455696203,152457.01944587115,79,79,-0.28436132592129193,3.0,541600.0
2026-04-28,AMLSIM-34294,AMLSIM-CLI-163,AMLSIM-CLI-93,267100.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.49538214300718,0.02671,0,1,1,False,False,False,False,False,True,85653.16455696203,152457.01944587115,79,79,1.1901429396927135,3.0,559300.0
2026-04-28,AMLSIM-34297,AMLSIM-CLI-163,AMLSIM-CLI-13,8100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.999742789830492,0.00081,0,1,1,False,False,True,False,False,False,85653.16455696203,152457.01944587115,79,79,-0.5086853734479778,4.0,567400.0
2026-04-30,AMLSIM-34262,AMLSIM-CLI-163,AMLSIM-CLI-9,24400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.102379394048045,0.00244,0,1,3,False,False,True,False,False,False,85653.16455696203,152457.01944587115,79,79,-0.40177069582561,4.0,341900.0
2026-05-01,AMLSIM-34292,AMLSIM-CLI-163,AMLSIM-CLI-285,205700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.234178937077944,0.02057,0,1,4,True,False,False,False,False,False,85653.16455696203,152457.01944587115,79,79,0.7874091233728739,5.0,547600.0
2026-05-03,AMLSIM-34301,AMLSIM-CLI-163,AMLSIM-CLI-12,65700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.092869425057021,0.00657,0,1,6,False,False,True,False,False,False,85653.16455696203,152457.01944587115,79,79,-0.13087645129777004,5.0,571000.0
2026-05-05,AMLSIM-34290,AMLSIM-CLI-163,AMLSIM-CLI-116,67800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.124332223082254,0.00678,0,1,1,False,False,True,False,False,False,85653.16455696203,152457.01944587115,79,79,-0.11710216767771037,4.0,363600.0
