date_transaction,transaction_id,client_id,compte_destination_id,montant_fcfa,type_transaction,is_risky,type_anomalie,source,montant_log,ratio_seuil,proche_seuil,a_destinataire,jour_semaine,type_decaissement_credit,type_depot,type_remboursement_credit,type_retrait,type_transfert_entrant,type_transfert_sortant,out_degree,in_degree,montant_moyen_client,montant_std_client,nb_transactions_client,nb_destinataires_distincts_client,montant_zscore,nb_transactions_7j,montant_cumule_7j
2026-02-08,AMLSIM-38864,AMLSIM-CLI-238,AMLSIM-CLI-123,239800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.38756469170864,0.02398,0,1,6,False,False,False,False,False,True,41,47.0,106780.48780487805,135337.68362786507,41,41,0.9828639427355446,1.0,239800.0
2026-02-10,AMLSIM-38891,AMLSIM-CLI-238,AMLSIM-CLI-28,24000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.085850775128717,0.0024,0,1,1,False,False,False,False,False,True,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.6116543000558213,2.0,263800.0
2026-02-12,AMLSIM-38875,AMLSIM-CLI-238,AMLSIM-CLI-46,131100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.783723297487764,0.01311,0,1,3,True,False,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,0.1796937249810428,3.0,394900.0
2026-02-13,AMLSIM-38878,AMLSIM-CLI-238,AMLSIM-CLI-12,29600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.295563423525277,0.00296,0,1,4,False,False,False,False,True,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.5702766255440899,4.0,424500.0
2026-03-03,AMLSIM-38884,AMLSIM-CLI-238,AMLSIM-CLI-41,43200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.673618922112436,0.00432,0,1,1,False,False,False,False,True,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.4697879874441706,1.0,43200.0
2026-03-11,AMLSIM-38863,AMLSIM-CLI-238,AMLSIM-CLI-696,34200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.440010162389305,0.00342,0,1,2,False,False,False,False,False,True,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.5362878214808818,1.0,34200.0
2026-03-14,AMLSIM-38862,AMLSIM-CLI-238,AMLSIM-CLI-232,46000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.736418414365376,0.0046,0,1,5,False,False,False,False,True,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.4490991501883049,2.0,80200.0
2026-03-15,AMLSIM-38849,AMLSIM-CLI-238,AMLSIM-CLI-22,30100.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.31231367277647,0.00301,0,1,6,False,False,False,True,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.5665821903198281,3.0,110300.0
2026-03-19,AMLSIM-38857,AMLSIM-CLI-238,AMLSIM-CLI-31,532500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,13.185340054498226,0.05325,0,1,3,False,False,False,False,True,False,41,47.0,106780.48780487805,135337.68362786507,41,41,3.1455863230183656,3.0,608600.0
2026-03-23,AMLSIM-38873,AMLSIM-CLI-238,AMLSIM-CLI-42,43400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.6782377612977,0.00434,0,1,0,True,False,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.4683102133544659,2.0,575900.0
2026-03-25,AMLSIM-38859,AMLSIM-CLI-238,AMLSIM-CLI-114,21000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.952325334619427,0.0021,0,1,2,False,False,False,True,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.6338209114013917,3.0,596900.0
2026-03-26,AMLSIM-38846,AMLSIM-CLI-238,AMLSIM-CLI-448,224000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.319405795112926,0.0224,0,1,3,False,False,False,False,False,True,41,47.0,106780.48780487805,135337.68362786507,41,41,0.8661197896488736,3.0,288400.0
2026-03-27,AMLSIM-38852,AMLSIM-CLI-238,AMLSIM-CLI-18,4100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.31898612539206,0.00041,0,1,4,True,False,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.7586928219814384,4.0,292500.0
2026-04-10,AMLSIM-38886,AMLSIM-CLI-238,AMLSIM-CLI-74,11600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.358846580275406,0.00116,0,1,4,False,False,False,False,False,True,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.7032762936175124,1.0,11600.0
2026-04-22,AMLSIM-38890,AMLSIM-CLI-238,AMLSIM-CLI-92,127300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.754309639974188,0.01273,0,1,2,False,True,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,0.1516160172766536,1.0,127300.0
2026-04-27,AMLSIM-38861,AMLSIM-CLI-238,AMLSIM-CLI-230,15400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.642187721358466,0.00154,0,1,0,False,False,False,True,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.6751985859131232,2.0,142700.0
2026-05-13,AMLSIM-38881,AMLSIM-CLI-238,AMLSIM-CLI-14,58200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.971657815702502,0.00582,0,1,2,False,False,True,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.35895493071631845,1.0,58200.0
2026-05-14,AMLSIM-38870,AMLSIM-CLI-238,AMLSIM-CLI-34,134100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.806348526363516,0.01341,0,1,3,True,False,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,0.20186033632661324,2.0,192300.0
2026-05-16,AMLSIM-38855,AMLSIM-CLI-238,AMLSIM-CLI-24,2100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,7.650168700845001,0.00021,0,1,5,False,False,True,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.7734705628784854,3.0,194400.0
2026-05-24,AMLSIM-38860,AMLSIM-CLI-238,AMLSIM-CLI-37,79700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.286037411751035,0.00797,0,1,6,False,True,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.20009421607306377,1.0,79700.0
2026-05-25,AMLSIM-38880,AMLSIM-CLI-238,AMLSIM-CLI-43,85000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.350418300109132,0.0085,0,1,0,False,False,False,False,False,True,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.16093320269588934,2.0,164700.0
2026-05-26,AMLSIM-38888,AMLSIM-CLI-238,AMLSIM-CLI-2610,270900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.509508719465414,0.02709,0,1,1,False,False,True,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,1.2126578136846247,3.0,435600.0
2026-05-27,AMLSIM-38858,AMLSIM-CLI-238,AMLSIM-CLI-17,146800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.896833207128452,0.01468,0,1,2,False,False,False,False,False,True,41,47.0,106780.48780487805,135337.68362786507,41,41,0.29569899102286135,4.0,582400.0
2026-05-31,AMLSIM-38868,AMLSIM-CLI-238,AMLSIM-CLI-109,131800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.789048488275174,0.01318,0,1,6,False,True,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,0.18486593429500925,4.0,634500.0
2026-06-02,AMLSIM-38848,AMLSIM-CLI-238,AMLSIM-CLI-1665,40500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.609081944147828,0.00405,0,1,1,False,True,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.489737937655184,3.0,319100.0
2026-06-04,AMLSIM-38883,AMLSIM-CLI-238,AMLSIM-CLI-880,18200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.809231816610408,0.00182,0,1,3,False,False,True,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.6545097486572574,3.0,190500.0
2026-06-16,AMLSIM-38856,AMLSIM-CLI-238,AMLSIM-CLI-33,654700.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,13.391933921845155,0.06547,0,1,1,False,False,False,True,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,4.048506291827934,1.0,654700.0
2026-06-18,AMLSIM-38877,AMLSIM-CLI-238,AMLSIM-CLI-8,98500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.49782197939291,0.00985,0,1,3,False,True,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.06118345164082245,2.0,753200.0
2026-06-25,AMLSIM-38853,AMLSIM-CLI-238,AMLSIM-CLI-69,73800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.209127560632263,0.00738,0,1,3,False,True,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.24368855171935228,1.0,73800.0
2026-06-28,AMLSIM-38872,AMLSIM-CLI-238,AMLSIM-CLI-21,5300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.575650760987806,0.00053,0,1,6,False,False,False,False,True,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.7498261774432102,2.0,79100.0
2026-06-29,AMLSIM-38851,AMLSIM-CLI-238,AMLSIM-CLI-127,35300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.471666571132038,0.00353,0,1,0,True,False,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.528160063987506,3.0,114400.0
2026-07-02,AMLSIM-38866,AMLSIM-CLI-238,AMLSIM-CLI-16,39300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.579005242826247,0.00393,0,1,3,True,False,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.49860458219341214,3.0,79900.0
2026-07-04,AMLSIM-38882,AMLSIM-CLI-238,AMLSIM-CLI-1518,118900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.686046493072437,0.01189,0,1,5,False,True,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,0.08954950550905642,4.0,198800.0
2026-07-06,AMLSIM-38887,AMLSIM-CLI-238,AMLSIM-CLI-113,20100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.908524844053396,0.00201,0,1,0,False,False,True,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.6404708948050628,3.0,178300.0
2026-07-19,AMLSIM-38879,AMLSIM-CLI-238,AMLSIM-CLI-23,100400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.516927446349527,0.01004,0,1,6,False,False,False,True,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.04714459778862785,1.0,100400.0
2026-07-22,AMLSIM-38885,AMLSIM-CLI-238,AMLSIM-CLI-94,9800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.19023970026918,0.00098,0,1,2,False,True,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.7165762604248547,2.0,110200.0
2026-07-24,AMLSIM-38854,AMLSIM-CLI-238,AMLSIM-CLI-48,75200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.227919807721856,0.00752,0,1,4,False,False,False,False,True,False,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.2333441330914194,3.0,185400.0
2026-07-26,AMLSIM-38874,AMLSIM-CLI-238,AMLSIM-CLI-11,129500.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.771443882099637,0.01295,0,1,6,True,False,False,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,0.16787153226340526,3.0,214500.0
2026-07-27,AMLSIM-38850,AMLSIM-CLI-238,AMLSIM-CLI-30,111700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.623580937568695,0.01117,0,1,0,False,False,False,False,False,True,41,47.0,106780.48780487805,135337.68362786507,41,41,0.03634963827968741,4.0,326200.0
2026-07-28,AMLSIM-38869,AMLSIM-CLI-238,AMLSIM-CLI-95,53900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.894904309600681,0.00539,0,1,1,False,False,False,False,False,True,41,47.0,106780.48780487805,135337.68362786507,41,41,-0.3907270736449694,5.0,380100.0
2026-07-30,AMLSIM-38865,AMLSIM-CLI-238,AMLSIM-CLI-20,327000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.69771850797869,0.0327,0,1,3,False,False,True,False,False,False,41,47.0,106780.48780487805,135337.68362786507,41,41,1.6271734458467915,5.0,697300.0
2026-02-18,AMLSIM-54421,AMLSIM-CLI-2380,AMLSIM-CLI-205,3900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.268988209506656,0.00039,0,1,2,True,False,False,False,False,False,1,2.0,3900.0,0.0,1,1,0.0,1.0,3900.0
2026-07-23,AMLSIM-54422,AMLSIM-CLI-2381,AMLSIM-CLI-56,224200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.32029824991355,0.02242,0,1,3,False,False,False,False,False,True,1,0.0,224200.0,0.0,1,1,0.0,1.0,224200.0
2026-04-14,AMLSIM-54423,AMLSIM-CLI-2382,AMLSIM-CLI-36,7100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.867990898182093,0.00071,0,1,1,False,True,False,False,False,False,1,1.0,7100.0,0.0,1,1,0.0,1.0,7100.0
2026-02-20,AMLSIM-54424,AMLSIM-CLI-2383,AMLSIM-CLI-46,45000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.714439990727769,0.0045,0,1,4,True,False,False,False,False,False,1,2.0,45000.0,0.0,1,1,0.0,1.0,45000.0
2026-07-06,AMLSIM-54425,AMLSIM-CLI-2384,AMLSIM-CLI-85,64900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.080618310893968,0.00649,0,1,0,True,False,False,False,False,False,1,2.0,64900.0,0.0,1,1,0.0,1.0,64900.0
2026-06-29,AMLSIM-54426,AMLSIM-CLI-2385,AMLSIM-CLI-654,22300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.012386799492118,0.00223,0,1,0,False,True,False,False,False,False,1,0.0,22300.0,0.0,1,1,0.0,1.0,22300.0
2026-03-10,AMLSIM-54427,AMLSIM-CLI-2386,AMLSIM-CLI-12,12300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.417435838868785,0.00123,0,1,1,False,False,True,False,False,False,1,2.0,12300.0,0.0,1,1,0.0,1.0,12300.0
2026-05-09,AMLSIM-54428,AMLSIM-CLI-2387,AMLSIM-CLI-36,14300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.568084743872936,0.00143,0,1,5,False,False,False,False,True,False,1,2.0,14300.0,0.0,1,1,0.0,1.0,14300.0
2026-05-01,AMLSIM-54429,AMLSIM-CLI-2388,AMLSIM-CLI-69,60500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.010415172807951,0.00605,0,1,4,False,False,False,False,True,False,1,1.0,60500.0,0.0,1,1,0.0,1.0,60500.0
2026-07-30,AMLSIM-54430,AMLSIM-CLI-2389,AMLSIM-CLI-4,41500.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.633472802314019,0.00415,0,1,3,False,False,True,False,False,False,1,1.0,41500.0,0.0,1,1,0.0,1.0,41500.0
2026-02-06,AMLSIM-38927,AMLSIM-CLI-239,AMLSIM-CLI-1919,65600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.091346218718432,0.00656,0,1,4,False,False,False,False,False,True,50,37.0,97978.0,95939.51812874356,50,50,-0.3374799368557884,1.0,65600.0
2026-02-07,AMLSIM-38935,AMLSIM-CLI-239,AMLSIM-CLI-1743,28600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.261196961231647,0.00286,0,1,5,True,False,False,False,False,False,50,37.0,97978.0,95939.51812874356,50,50,-0.7231355568342976,2.0,94200.0
2026-02-09,AMLSIM-38918,AMLSIM-CLI-239,AMLSIM-CLI-28,37200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.524090921620362,0.00372,0,1,0,False,False,False,False,False,True,50,37.0,97978.0,95939.51812874356,50,50,-0.633496683001455,3.0,131400.0
2026-02-14,AMLSIM-38895,AMLSIM-CLI-239,AMLSIM-CLI-5,19200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.862717639992917,0.00192,0,1,5,False,False,False,False,False,True,50,37.0,97978.0,95939.51812874356,50,50,-0.8211129305585676,2.0,56400.0
2026-02-14,AMLSIM-38906,AMLSIM-CLI-239,AMLSIM-CLI-42,108800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.597275804538212,0.01088,0,1,5,False,True,False,False,False,False,50,37.0,97978.0,95939.51812874356,50,50,0.11279905728128181,3.0,165200.0
2026-02-26,AMLSIM-38941,AMLSIM-CLI-239,AMLSIM-CLI-10801,11100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.314790473332646,0.00111,0,1,3,False,False,False,False,True,False,50,37.0,97978.0,95939.51812874356,50,50,-0.9055402419592682,1.0,11100.0
2026-02-27,AMLSIM-38924,AMLSIM-CLI-239,AMLSIM-CLI-215,42500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.657282884047461,0.00425,0,1,4,False,False,False,True,False,False,50,37.0,97978.0,95939.51812874356,50,50,-0.5782541212207496,2.0,53600.0
2026-03-01,AMLSIM-38939,AMLSIM-CLI-239,AMLSIM-CLI-230,79900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.288543647320601,0.00799,0,1,6,False,False,True,False,False,False,50,37.0,97978.0,95939.51812874356,50,50,-0.18842925129652674,3.0,133500.0
2026-03-02,AMLSIM-38929,AMLSIM-CLI-239,AMLSIM-CLI-8841,217100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.288117962028046,0.02171,0,1,0,False,False,False,False,True,False,50,37.0,97978.0,95939.51812874356,50,50,1.2416234800832426,4.0,350600.0
2026-03-09,AMLSIM-38901,AMLSIM-CLI-239,AMLSIM-CLI-47,119700.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.692752245730048,0.01197,0,1,0,False,False,False,False,True,False,50,37.0,97978.0,95939.51812874356,50,50,0.22641111830197777,1.0,119700.0
2026-03-09,AMLSIM-38907,AMLSIM-CLI-239,AMLSIM-CLI-34,33700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.425282789490705,0.00337,0,1,0,True,False,False,False,False,False,50,37.0,97978.0,95939.51812874356,50,50,-0.6699776200264491,2.0,153400.0
2026-03-11,AMLSIM-38893,AMLSIM-CLI-239,AMLSIM-CLI-10,31100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.344995251991222,0.00311,0,1,2,False,False,False,False,True,False,50,37.0,97978.0,95939.51812874356,50,50,-0.6970777446735876,3.0,184500.0
2026-03-12,AMLSIM-38911,AMLSIM-CLI-239,AMLSIM-CLI-901,116000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.661354090741,0.0116,0,1,3,True,False,False,False,False,False,50,37.0,97978.0,95939.51812874356,50,50,0.18784555630412686,4.0,300500.0
2026-03-15,AMLSIM-38899,AMLSIM-CLI-239,AMLSIM-CLI-17,31900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.370392636243981,0.00319,0,1,6,False,False,False,False,True,False,50,37.0,97978.0,95939.51812874356,50,50,-0.6887392447821603,5.0,332400.0
2026-03-17,AMLSIM-38938,AMLSIM-CLI-239,AMLSIM-CLI-114,71300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.174665631549477,0.00713,0,1,1,False,False,False,True,False,False,50,37.0,97978.0,95939.51812874356,50,50,-0.27806812512936946,4.0,250300.0
2026-03-24,AMLSIM-38917,AMLSIM-CLI-239,AMLSIM-CLI-41,379400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.84634897222022,0.03794,0,1,1,False,False,False,False,False,True,50,37.0,97978.0,95939.51812874356,50,50,2.933296645556541,1.0,379400.0
2026-03-25,AMLSIM-38937,AMLSIM-CLI-239,AMLSIM-CLI-33,20400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.923339198238729,0.00204,0,1,2,False,False,False,True,False,False,50,37.0,97978.0,95939.51812874356,50,50,-0.8086051807214267,2.0,399800.0
2026-03-26,AMLSIM-38928,AMLSIM-CLI-239,AMLSIM-CLI-175,241200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.393385889763556,0.02412,0,1,3,False,False,False,True,False,False,50,37.0,97978.0,95939.51812874356,50,50,1.4928207893124879,3.0,641000.0
2026-03-31,AMLSIM-38902,AMLSIM-CLI-239,AMLSIM-CLI-22,16500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.711176264112805,0.00165,0,1,1,False,False,False,True,False,False,50,37.0,97978.0,95939.51812874356,50,50,-0.8492553676921345,3.0,278100.0
2026-04-14,AMLSIM-38904,AMLSIM-CLI-239,AMLSIM-CLI-13,45200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.718874489469398,0.00452,0,1,1,False,False,False,False,True,False,50,37.0,97978.0,95939.51812874356,50,50,-0.5501116840871827,1.0,45200.0
2026-04-14,AMLSIM-38923,AMLSIM-CLI-239,AMLSIM-CLI-79,195300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.182297237179363,0.01953,0,1,1,False,False,True,False,False,False,50,37.0,97978.0,95939.51812874356,50,50,1.0143993580418507,2.0,240500.0
2026-04-16,AMLSIM-38925,AMLSIM-CLI-239,AMLSIM-CLI-183,28600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.261196961231647,0.00286,0,1,3,False,False,True,False,False,False,50,37.0,97978.0,95939.51812874356,50,50,-0.7231355568342976,3.0,269100.0
2026-04-17,AMLSIM-38934,AMLSIM-CLI-239,AMLSIM-CLI-19,150100.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.919063679824545,0.01501,0,1,4,False,False,False,True,False,False,50,37.0,97978.0,95939.51812874356,50,50,0.5432741141762124,4.0,419200.0
2026-04-18,AMLSIM-38921,AMLSIM-CLI-239,AMLSIM-CLI-32,76100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.239816684367907,0.00761,0,1,5,False,False,False,False,True,False,50,37.0,97978.0,95939.51812874356,50,50,-0.22803712578080607,5.0,495300.0
2026-04-24,AMLSIM-38909,AMLSIM-CLI-239,AMLSIM-CLI-102,169400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.04002396437039,0.01694,0,1,4,True,False,False,False,False,False,50,37.0,97978.0,95939.51812874356,50,50,0.7444404240568943,2.0,245500.0
2026-04-26,AMLSIM-38919,AMLSIM-CLI-239,AMLSIM-CLI-88,49200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.803669227477098,0.00492,0,1,6,False,False,False,True,False,False,50,37.0,97978.0,95939.51812874356,50,50,-0.5084191846300465,2.0,218600.0
2026-04-30,AMLSIM-38898,AMLSIM-CLI-239,AMLSIM-CLI-82,69100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.143324481431074,0.00691,0,1,3,False,False,False,False,True,False,50,37.0,97978.0,95939.51812874356,50,50,-0.3009989998307943,3.0,287700.0
2026-05-01,AMLSIM-38900,AMLSIM-CLI-239,AMLSIM-CLI-16,188100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.144734331596096,0.01881,0,1,4,False,False,True,False,False,False,50,37.0,97978.0,95939.51812874356,50,50,0.9393528590190057,3.0,306400.0
2026-05-07,AMLSIM-38894,AMLSIM-CLI-239,AMLSIM-CLI-64,85200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.352768449837729,0.00852,0,1,3,False,False,False,False,True,False,50,37.0,97978.0,95939.51812874356,50,50,-0.13318668951582138,2.0,273300.0
2026-05-11,AMLSIM-38897,AMLSIM-CLI-239,AMLSIM-CLI-63,362900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.801885348777414,0.03629,0,1,0,False,False,True,False,False,False,50,37.0,97978.0,95939.51812874356,50,50,2.7613150852958546,2.0,448100.0
2026-05-11,AMLSIM-38940,AMLSIM-CLI-239,AMLSIM-CLI-696,66300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.101960259016467,0.00663,0,1,0,False,False,False,True,False,False,50,37.0,97978.0,95939.51812874356,50,50,-0.3301837494507896,3.0,514400.0
2026-05-13,AMLSIM-38912,AMLSIM-CLI-239,AMLSIM-CLI-31,43400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.6782377612977,0.00434,0,1,2,False,False,False,False,False,True,50,37.0,97978.0,95939.51812874356,50,50,-0.568873308842894,4.0,557800.0
2026-05-24,AMLSIM-38930,AMLSIM-CLI-239,AMLSIM-CLI-107,28200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.247112717290387,0.00282,0,1,6,False,False,True,False,False,False,50,37.0,97978.0,95939.51812874356,50,50,-0.7273048067800113,1.0,28200.0
2026-05-28,AMLSIM-38896,AMLSIM-CLI-239,AMLSIM-CLI-78,335000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.721888795877375,0.0335,0,1,3,False,False,False,False,True,False,50,37.0,97978.0,95939.51812874356,50,50,2.47050990158233,2.0,363200.0
2026-06-02,AMLSIM-38920,AMLSIM-CLI-239,AMLSIM-CLI-21,103300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.545402335602985,0.01033,0,1,1,True,False,False,False,False,False,50,37.0,97978.0,95939.51812874356,50,50,0.055471870527719624,2.0,438300.0
