alertID,reason,accountID,isMain,isSAR,modelID,minAmount,maxAmount,startStep,endStep,scheduleID,bankID
130,fan_in,10836,false,true,2,130.00,130.00,43,54,2,bank
130,fan_in,653,false,true,2,130.00,130.00,43,54,2,bank
130,fan_in,4686,false,true,2,130.00,130.00,43,54,2,bank
130,fan_in,85,false,true,2,130.00,130.00,43,54,2,bank
131,fan_in,106,true,true,2,170.00,170.00,216,223,2,bank
131,fan_in,9916,false,true,2,170.00,170.00,216,223,2,bank
131,fan_in,4577,false,true,2,170.00,170.00,216,223,2,bank
131,fan_in,9583,false,true,2,170.00,170.00,216,223,2,bank
131,fan_in,4322,false,true,2,170.00,170.00,216,223,2,bank
131,fan_in,2924,false,true,2,170.00,170.00,216,223,2,bank
131,fan_in,7006,false,true,2,170.00,170.00,216,223,2,bank
131,fan_in,3330,false,true,2,170.00,170.00,216,223,2,bank
131,fan_in,6587,false,true,2,170.00,170.00,216,223,2,bank
131,fan_in,4130,false,true,2,170.00,170.00,216,223,2,bank
132,fan_in,43,true,true,2,200.00,200.00,635,651,2,bank
132,fan_in,8508,false,true,2,200.00,200.00,635,651,2,bank
132,fan_in,5277,false,true,2,200.00,200.00,635,651,2,bank
132,fan_in,1480,false,true,2,200.00,200.00,635,651,2,bank
132,fan_in,6617,false,true,2,200.00,200.00,635,651,2,bank
132,fan_in,3414,false,true,2,200.00,200.00,635,651,2,bank
132,fan_in,2398,false,true,2,200.00,200.00,635,651,2,bank
132,fan_in,3828,false,true,2,200.00,200.00,635,651,2,bank
132,fan_in,9549,false,true,2,200.00,200.00,635,651,2,bank
132,fan_in,7785,false,true,2,200.00,200.00,635,651,2,bank
133,fan_in,725,true,true,2,100.00,100.00,3,14,2,bank
133,fan_in,2005,false,true,2,100.00,100.00,3,14,2,bank
133,fan_in,7167,false,true,2,100.00,100.00,3,14,2,bank
133,fan_in,2521,false,true,2,100.00,100.00,3,14,2,bank
133,fan_in,7665,false,true,2,100.00,100.00,3,14,2,bank
134,fan_in,498,true,true,2,160.00,160.00,653,658,2,bank
134,fan_in,10582,false,true,2,160.00,160.00,653,658,2,bank
134,fan_in,9732,false,true,2,160.00,160.00,653,658,2,bank
134,fan_in,5713,false,true,2,160.00,160.00,653,658,2,bank
134,fan_in,3986,false,true,2,160.00,160.00,653,658,2,bank
134,fan_in,6305,false,true,2,160.00,160.00,653,658,2,bank
134,fan_in,4856,false,true,2,160.00,160.00,653,658,2,bank
134,fan_in,7516,false,true,2,160.00,160.00,653,658,2,bank
134,fan_in,10945,false,true,2,160.00,160.00,653,658,2,bank
135,fan_in,154,true,true,2,150.00,150.00,152,161,2,bank
135,fan_in,1975,false,true,2,150.00,150.00,152,161,2,bank
135,fan_in,7445,false,true,2,150.00,150.00,152,161,2,bank
135,fan_in,10572,false,true,2,150.00,150.00,152,161,2,bank
135,fan_in,4432,false,true,2,150.00,150.00,152,161,2,bank
135,fan_in,1563,false,true,2,150.00,150.00,152,161,2,bank
135,fan_in,9356,false,true,2,150.00,150.00,152,161,2,bank
136,fan_in,423,true,true,2,180.00,180.00,601,614,2,bank
136,fan_in,11859,false,true,2,180.00,180.00,601,614,2,bank
136,fan_in,9664,false,true,2,180.00,180.00,601,614,2,bank
136,fan_in,1765,false,true,2,180.00,180.00,601,614,2,bank
136,fan_in,5356,false,true,2,180.00,180.00,601,614,2,bank
136,fan_in,3990,false,true,2,180.00,180.00,601,614,2,bank
136,fan_in,4450,false,true,2,180.00,180.00,601,614,2,bank
136,fan_in,3321,false,true,2,180.00,180.00,601,614,2,bank
137,fan_in,665,true,true,2,100.00,100.00,135,141,2,bank
137,fan_in,10749,false,true,2,100.00,100.00,135,141,2,bank
137,fan_in,8908,false,true,2,100.00,100.00,135,141,2,bank
137,fan_in,8408,false,true,2,100.00,100.00,135,141,2,bank
137,fan_in,9114,false,true,2,100.00,100.00,135,141,2,bank
137,fan_in,515,false,true,2,100.00,100.00,135,141,2,bank
137,fan_in,5517,false,true,2,100.00,100.00,135,141,2,bank
138,fan_in,576,true,true,2,170.00,170.00,392,401,2,bank
138,fan_in,1887,false,true,2,170.00,170.00,392,401,2,bank
138,fan_in,286,false,true,2,170.00,170.00,392,401,2,bank
138,fan_in,9343,false,true,2,170.00,170.00,392,401,2,bank
138,fan_in,4544,false,true,2,170.00,170.00,392,401,2,bank
138,fan_in,8035,false,true,2,170.00,170.00,392,401,2,bank
138,fan_in,4611,false,true,2,170.00,170.00,392,401,2,bank
139,fan_in,614,true,true,2,190.00,190.00,349,364,2,bank
139,fan_in,1805,false,true,2,190.00,190.00,349,364,2,bank
139,fan_in,7626,false,true,2,190.00,190.00,349,364,2,bank
139,fan_in,7963,false,true,2,190.00,190.00,349,364,2,bank
139,fan_in,3059,false,true,2,190.00,190.00,349,364,2,bank
139,fan_in,11338,false,true,2,190.00,190.00,349,364,2,bank
140,fan_in,1120,true,true,2,130.00,130.00,559,565,2,bank
140,fan_in,2553,false,true,2,130.00,130.00,559,565,2,bank
140,fan_in,517,false,true,2,130.00,130.00,559,565,2,bank
140,fan_in,1262,false,true,2,130.00,130.00,559,565,2,bank
140,fan_in,3114,false,true,2,130.00,130.00,559,565,2,bank
141,fan_in,862,true,true,2,110.00,110.00,496,500,2,bank
141,fan_in,361,false,true,2,110.00,110.00,496,500,2,bank
141,fan_in,107,false,true,2,110.00,110.00,496,500,2,bank
141,fan_in,6584,false,true,2,110.00,110.00,496,500,2,bank
141,fan_in,3858,false,true,2,110.00,110.00,496,500,2,bank
141,fan_in,4920,false,true,2,110.00,110.00,496,500,2,bank
141,fan_in,11228,false,true,2,110.00,110.00,496,500,2,bank
141,fan_in,8290,false,true,2,110.00,110.00,496,500,2,bank
142,fan_in,898,true,true,2,170.00,170.00,256,264,2,bank
142,fan_in,10811,false,true,2,170.00,170.00,256,264,2,bank
142,fan_in,4867,false,true,2,170.00,170.00,256,264,2,bank
142,fan_in,5595,false,true,2,170.00,170.00,256,264,2,bank
142,fan_in,10108,false,true,2,170.00,170.00,256,264,2,bank
143,fan_in,372,true,true,2,100.00,100.00,116,122,2,bank
143,fan_in,1295,false,true,2,100.00,100.00,116,122,2,bank
143,fan_in,2234,false,true,2,100.00,100.00,116,122,2,bank
143,fan_in,5679,false,true,2,100.00,100.00,116,122,2,bank
143,fan_in,8698,false,true,2,100.00,100.00,116,122,2,bank
143,fan_in,1567,false,true,2,100.00,100.00,116,122,2,bank
143,fan_in,3343,false,true,2,100.00,100.00,116,122,2,bank
143,fan_in,9636,false,true,2,100.00,100.00,116,122,2,bank
143,fan_in,5453,false,true,2,100.00,100.00,116,122,2,bank
144,fan_in,21,true,true,2,160.00,160.00,229,233,2,bank
144,fan_in,1562,false,true,2,160.00,160.00,229,233,2,bank
144,fan_in,9220,false,true,2,160.00,160.00,229,233,2,bank
144,fan_in,983,false,true,2,160.00,160.00,229,233,2,bank
144,fan_in,4992,false,true,2,160.00,160.00,229,233,2,bank
144,fan_in,5536,false,true,2,160.00,160.00,229,233,2,bank
144,fan_in,11179,false,true,2,160.00,160.00,229,233,2,bank
144,fan_in,4037,false,true,2,160.00,160.00,229,233,2,bank
145,fan_in,693,true,true,2,200.00,200.00,401,413,2,bank
145,fan_in,330,false,true,2,200.00,200.00,401,413,2,bank
145,fan_in,5145,false,true,2,200.00,200.00,401,413,2,bank
145,fan_in,10757,false,true,2,200.00,200.00,401,413,2,bank
145,fan_in,4417,false,true,2,200.00,200.00,401,413,2,bank
145,fan_in,10055,false,true,2,200.00,200.00,401,413,2,bank
145,fan_in,8702,false,true,2,200.00,200.00,401,413,2,bank
145,fan_in,10504,false,true,2,200.00,200.00,401,413,2,bank
145,fan_in,7860,false,true,2,200.00,200.00,401,413,2,bank
146,fan_in,705,true,true,2,130.00,130.00,467,481,2,bank
146,fan_in,3260,false,true,2,130.00,130.00,467,481,2,bank
146,fan_in,6406,false,true,2,130.00,130.00,467,481,2,bank
146,fan_in,3300,false,true,2,130.00,130.00,467,481,2,bank
146,fan_in,11319,false,true,2,130.00,130.00,467,481,2,bank
146,fan_in,1446,false,true,2,130.00,130.00,467,481,2,bank
146,fan_in,9422,false,true,2,130.00,130.00,467,481,2,bank
147,fan_in,779,true,true,2,110.00,110.00,698,706,2,bank
147,fan_in,6725,false,true,2,110.00,110.00,698,706,2,bank
147,fan_in,10776,false,true,2,110.00,110.00,698,706,2,bank
147,fan_in,3703,false,true,2,110.00,110.00,698,706,2,bank
147,fan_in,8758,false,true,2,110.00,110.00,698,706,2,bank
147,fan_in,562,false,true,2,110.00,110.00,698,706,2,bank
147,fan_in,3311,false,true,2,110.00,110.00,698,706,2,bank
147,fan_in,2781,false,true,2,110.00,110.00,698,706,2,bank
147,fan_in,8971,false,true,2,110.00,110.00,698,706,2,bank
147,fan_in,11157,false,true,2,110.00,110.00,698,706,2,bank
148,fan_in,460,true,true,2,110.00,110.00,9,28,2,bank
148,fan_in,11512,false,true,2,110.00,110.00,9,28,2,bank
148,fan_in,3090,false,true,2,110.00,110.00,9,28,2,bank
148,fan_in,10210,false,true,2,110.00,110.00,9,28,2,bank
148,fan_in,678,false,true,2,110.00,110.00,9,28,2,bank
149,fan_in,141,true,true,2,100.00,100.00,208,218,2,bank
149,fan_in,5188,false,true,2,100.00,100.00,208,218,2,bank
149,fan_in,2091,false,true,2,100.00,100.00,208,218,2,bank
149,fan_in,10311,false,true,2,100.00,100.00,208,218,2,bank
149,fan_in,11676,false,true,2,100.00,100.00,208,218,2,bank
150,fan_out,871,true,true,1,150.00,150.00,141,152,2,bank
150,fan_out,407,false,true,1,150.00,150.00,141,152,2,bank
150,fan_out,1213,false,true,1,150.00,150.00,141,152,2,bank
150,fan_out,8793,false,true,1,150.00,150.00,141,152,2,bank
150,fan_out,2437,false,true,1,150.00,150.00,141,152,2,bank
150,fan_out,11684,false,true,1,150.00,150.00,141,152,2,bank
150,fan_out,10596,false,true,1,150.00,150.00,141,152,2,bank
150,fan_out,897,false,true,1,150.00,150.00,141,152,2,bank
150,fan_out,10421,false,true,1,150.00,150.00,141,152,2,bank
151,fan_out,722,true,true,1,140.00,140.00,283,290,2,bank
151,fan_out,9980,false,true,1,140.00,140.00,283,290,2,bank
151,fan_out,9198,false,true,1,140.00,140.00,283,290,2,bank
151,fan_out,7680,false,true,1,140.00,140.00,283,290,2,bank
151,fan_out,8670,false,true,1,140.00,140.00,283,290,2,bank
151,fan_out,1332,false,true,1,140.00,140.00,283,290,2,bank
151,fan_out,9151,false,true,1,140.00,140.00,283,290,2,bank
151,fan_out,1111,false,true,1,140.00,140.00,283,290,2,bank
152,fan_out,28,true,true,1,120.00,120.00,107,112,2,bank
152,fan_out,11565,false,true,1,120.00,120.00,107,112,2,bank
152,fan_out,9780,false,true,1,120.00,120.00,107,112,2,bank
152,fan_out,1755,false,true,1,120.00,120.00,107,112,2,bank
152,fan_out,9953,false,true,1,120.00,120.00,107,112,2,bank
152,fan_out,10344,false,true,1,120.00,120.00,107,112,2,bank
152,fan_out,492,false,true,1,120.00,120.00,107,112,2,bank
152,fan_out,9566,false,true,1,120.00,120.00,107,112,2,bank
153,fan_out,383,true,true,1,150.00,150.00,387,392,2,bank
153,fan_out,2118,false,true,1,150.00,150.00,387,392,2,bank
153,fan_out,7685,false,true,1,150.00,150.00,387,392,2,bank
153,fan_out,10169,false,true,1,150.00,150.00,387,392,2,bank
153,fan_out,6171,false,true,1,150.00,150.00,387,392,2,bank
154,fan_out,884,true,true,1,170.00,170.00,576,589,2,bank
154,fan_out,10465,false,true,1,170.00,170.00,576,589,2,bank
154,fan_out,9532,false,true,1,170.00,170.00,576,589,2,bank
154,fan_out,4487,false,true,1,170.00,170.00,576,589,2,bank
154,fan_out,312,false,true,1,170.00,170.00,576,589,2,bank
154,fan_out,2243,false,true,1,170.00,170.00,576,589,2,bank
155,fan_out,62,true,true,1,120.00,120.00,208,212,2,bank
155,fan_out,4854,false,true,1,120.00,120.00,208,212,2,bank
155,fan_out,8033,false,true,1,120.00,120.00,208,212,2,bank
155,fan_out,9924,false,true,1,120.00,120.00,208,212,2,bank
155,fan_out,6146,false,true,1,120.00,120.00,208,212,2,bank
155,fan_out,3450,false,true,1,120.00,120.00,208,212,2,bank
155,fan_out,11958,false,true,1,120.00,120.00,208,212,2,bank
156,fan_out,194,true,true,1,140.00,140.00,689,706,2,bank
156,fan_out,813,false,true,1,140.00,140.00,689,706,2,bank
156,fan_out,6604,false,true,1,140.00,140.00,689,706,2,bank
156,fan_out,7143,false,true,1,140.00,140.00,689,706,2,bank
156,fan_out,8480,false,true,1,140.00,140.00,689,706,2,bank
156,fan_out,10971,false,true,1,140.00,140.00,689,706,2,bank
157,fan_out,357,true,true,1,110.00,110.00,216,220,2,bank
157,fan_out,533,false,true,1,110.00,110.00,216,220,2,bank
157,fan_out,8967,false,true,1,110.00,110.00,216,220,2,bank
157,fan_out,11959,false,true,1,110.00,110.00,216,220,2,bank
157,fan_out,5773,false,true,1,110.00,110.00,216,220,2,bank
157,fan_out,9332,false,true,1,110.00,110.00,216,220,2,bank
157,fan_out,7593,false,true,1,110.00,110.00,216,220,2,bank
157,fan_out,7304,false,true,1,110.00,110.00,216,220,2,bank
158,fan_out,778,true,true,1,110.00,110.00,570,577,2,bank
158,fan_out,7475,false,true,1,110.00,110.00,570,577,2,bank
158,fan_out,201,false,true,1,110.00,110.00,570,577,2,bank
158,fan_out,2667,false,true,1,110.00,110.00,570,577,2,bank
158,fan_out,5501,false,true,1,110.00,110.00,570,577,2,bank
158,fan_out,109,false,true,1,110.00,110.00,570,577,2,bank
158,fan_out,7779,false,true,1,110.00,110.00,570,577,2,bank
158,fan_out,4735,false,true,1,110.00,110.00,570,577,2,bank
158,fan_out,969,false,true,1,110.00,110.00,570,577,2,bank
158,fan_out,3309,false,true,1,110.00,110.00,570,577,2,bank
159,fan_out,415,true,true,1,170.00,170.00,203,217,2,bank
159,fan_out,1738,false,true,1,170.00,170.00,203,217,2,bank
159,fan_out,4739,false,true,1,170.00,170.00,203,217,2,bank
159,fan_out,39,false,true,1,170.00,170.00,203,217,2,bank
159,fan_out,5738,false,true,1,170.00,170.00,203,217,2,bank
159,fan_out,507,false,true,1,170.00,170.00,203,217,2,bank
159,fan_out,9059,false,true,1,170.00,170.00,203,217,2,bank
159,fan_out,3959,false,true,1,170.00,170.00,203,217,2,bank
159,fan_out,11355,false,true,1,170.00,170.00,203,217,2,bank
160,fan_out,396,true,true,1,100.00,100.00,57,62,2,bank
160,fan_out,8209,false,true,1,100.00,100.00,57,62,2,bank
160,fan_out,1047,false,true,1,100.00,100.00,57,62,2,bank
160,fan_out,11998,false,true,1,100.00,100.00,57,62,2,bank
160,fan_out,5674,false,true,1,100.00,100.00,57,62,2,bank
160,fan_out,1933,false,true,1,100.00,100.00,57,62,2,bank
160,fan_out,12036,false,true,1,100.00,100.00,57,62,2,bank
160,fan_out,4398,false,true,1,100.00,100.00,57,62,2,bank
161,fan_out,55,true,true,1,170.00,170.00,123,131,2,bank
161,fan_out,6893,false,true,1,170.00,170.00,123,131,2,bank
161,fan_out,6502,false,true,1,170.00,170.00,123,131,2,bank
161,fan_out,6806,false,true,1,170.00,170.00,123,131,2,bank
161,fan_out,11807,false,true,1,170.00,170.00,123,131,2,bank
161,fan_out,2899,false,true,1,170.00,170.00,123,131,2,bank
161,fan_out,6740,false,true,1,170.00,170.00,123,131,2,bank
161,fan_out,7952,false,true,1,170.00,170.00,123,131,2,bank
162,fan_out,169,true,true,1,170.00,170.00,264,280,2,bank
162,fan_out,6621,false,true,1,170.00,170.00,264,280,2,bank
162,fan_out,5685,false,true,1,170.00,170.00,264,280,2,bank
162,fan_out,7344,false,true,1,170.00,170.00,264,280,2,bank
162,fan_out,10283,false,true,1,170.00,170.00,264,280,2,bank
162,fan_out,4943,false,true,1,170.00,170.00,264,280,2,bank
163,fan_out,25,true,true,1,150.00,150.00,452,468,2,bank
163,fan_out,10339,false,true,1,150.00,150.00,452,468,2,bank
163,fan_out,5443,false,true,1,150.00,150.00,452,468,2,bank
163,fan_out,9628,false,true,1,150.00,150.00,452,468,2,bank
163,fan_out,4132,false,true,1,150.00,150.00,452,468,2,bank
163,fan_out,3222,false,true,1,150.00,150.00,452,468,2,bank
163,fan_out,6028,false,true,1,150.00,150.00,452,468,2,bank
164,fan_out,23,true,true,1,100.00,100.00,686,692,2,bank
164,fan_out,11956,false,true,1,100.00,100.00,686,692,2,bank
164,fan_out,7116,false,true,1,100.00,100.00,686,692,2,bank
164,fan_out,6045,false,true,1,100.00,100.00,686,692,2,bank
164,fan_out,11893,false,true,1,100.00,100.00,686,692,2,bank
164,fan_out,4945,false,true,1,100.00,100.00,686,692,2,bank
164,fan_out,9603,false,true,1,100.00,100.00,686,692,2,bank
164,fan_out,2149,false,true,1,100.00,100.00,686,692,2,bank
165,fan_out,294,true,true,1,150.00,150.00,252,271,2,bank
165,fan_out,7724,false,true,1,150.00,150.00,252,271,2,bank
165,fan_out,7802,false,true,1,150.00,150.00,252,271,2,bank
165,fan_out,4470,false,true,1,150.00,150.00,252,271,2,bank
165,fan_out,3132,false,true,1,150.00,150.00,252,271,2,bank
165,fan_out,1885,false,true,1,150.00,150.00,252,271,2,bank
165,fan_out,2200,false,true,1,150.00,150.00,252,271,2,bank
166,fan_out,77,true,true,1,200.00,200.00,533,537,2,bank
166,fan_out,8518,false,true,1,200.00,200.00,533,537,2,bank
166,fan_out,4985,false,true,1,200.00,200.00,533,537,2,bank
166,fan_out,11507,false,true,1,200.00,200.00,533,537,2,bank
166,fan_out,789,false,true,1,200.00,200.00,533,537,2,bank
166,fan_out,1850,false,true,1,200.00,200.00,533,537,2,bank
167,fan_out,274,true,true,1,100.00,100.00,464,482,2,bank
167,fan_out,5200,false,true,1,100.00,100.00,464,482,2,bank
167,fan_out,3257,false,true,1,100.00,100.00,464,482,2,bank
167,fan_out,4043,false,true,1,100.00,100.00,464,482,2,bank
167,fan_out,7590,false,true,1,100.00,100.00,464,482,2,bank
167,fan_out,8170,false,true,1,100.00,100.00,464,482,2,bank
167,fan_out,9760,false,true,1,100.00,100.00,464,482,2,bank
167,fan_out,11096,false,true,1,100.00,100.00,464,482,2,bank
167,fan_out,4813,false,true,1,100.00,100.00,464,482,2,bank
167,fan_out,8549,false,true,1,100.00,100.00,464,482,2,bank
168,fan_out,458,true,true,1,150.00,150.00,576,591,2,bank
168,fan_out,9672,false,true,1,150.00,150.00,576,591,2,bank
168,fan_out,948,false,true,1,150.00,150.00,576,591,2,bank
168,fan_out,8470,false,true,1,150.00,150.00,576,591,2,bank
168,fan_out,2440,false,true,1,150.00,150.00,576,591,2,bank
168,fan_out,4755,false,true,1,150.00,150.00,576,591,2,bank
168,fan_out,6462,false,true,1,150.00,150.00,576,591,2,bank
168,fan_out,9572,false,true,1,150.00,150.00,576,591,2,bank
169,fan_out,437,true,true,1,170.00,170.00,114,121,2,bank
169,fan_out,7085,false,true,1,170.00,170.00,114,121,2,bank
169,fan_out,3156,false,true,1,170.00,170.00,114,121,2,bank
169,fan_out,7542,false,true,1,170.00,170.00,114,121,2,bank
169,fan_out,1699,false,true,1,170.00,170.00,114,121,2,bank
169,fan_out,2810,false,true,1,170.00,170.00,114,121,2,bank
169,fan_out,3539,false,true,1,170.00,170.00,114,121,2,bank
169,fan_out,11509,false,true,1,170.00,170.00,114,121,2,bank
169,fan_out,2124,false,true,1,170.00,170.00,114,121,2,bank
170,fan_out,175,true,true,1,120.00,120.00,385,404,2,bank
170,fan_out,11011,false,true,1,120.00,120.00,385,404,2,bank
170,fan_out,9806,false,true,1,120.00,120.00,385,404,2,bank
170,fan_out,1597,false,true,1,120.00,120.00,385,404,2,bank
170,fan_out,3759,false,true,1,120.00,120.00,385,404,2,bank
170,fan_out,1344,false,true,1,120.00,120.00,385,404,2,bank
171,fan_out,886,true,true,1,160.00,160.00,637,642,2,bank
171,fan_out,10987,false,true,1,160.00,160.00,637,642,2,bank
171,fan_out,4989,false,true,1,160.00,160.00,637,642,2,bank
171,fan_out,8038,false,true,1,160.00,160.00,637,642,2,bank
171,fan_out,8663,false,true,1,160.00,160.00,637,642,2,bank
171,fan_out,7830,false,true,1,160.00,160.00,637,642,2,bank
171,fan_out,7221,false,true,1,160.00,160.00,637,642,2,bank
171,fan_out,11387,false,true,1,160.00,160.00,637,642,2,bank
171,fan_out,10247,false,true,1,160.00,160.00,637,642,2,bank
171,fan_out,1819,false,true,1,160.00,160.00,637,642,2,bank
172,fan_out,242,true,true,1,120.00,120.00,392,406,2,bank
172,fan_out,2829,false,true,1,120.00,120.00,392,406,2,bank
172,fan_out,6519,false,true,1,120.00,120.00,392,406,2,bank
172,fan_out,4691,false,true,1,120.00,120.00,392,406,2,bank
172,fan_out,3109,false,true,1,120.00,120.00,392,406,2,bank
172,fan_out,1732,false,true,1,120.00,120.00,392,406,2,bank
173,fan_out,569,true,true,1,100.00,100.00,271,286,2,bank
173,fan_out,1098,false,true,1,100.00,100.00,271,286,2,bank
173,fan_out,11776,false,true,1,100.00,100.00,271,286,2,bank
173,fan_out,11563,false,true,1,100.00,100.00,271,286,2,bank
173,fan_out,8152,false,true,1,100.00,100.00,271,286,2,bank
173,fan_out,7080,false,true,1,100.00,100.00,271,286,2,bank
173,fan_out,1547,false,true,1,100.00,100.00,271,286,2,bank
173,fan_out,11362,false,true,1,100.00,100.00,271,286,2,bank
173,fan_out,238,false,true,1,100.00,100.00,271,286,2,bank
174,fan_out,541,true,true,1,120.00,120.00,525,532,2,bank
174,fan_out,10985,false,true,1,120.00,120.00,525,532,2,bank
174,fan_out,10905,false,true,1,120.00,120.00,525,532,2,bank
174,fan_out,11885,false,true,1,120.00,120.00,525,532,2,bank
174,fan_out,8846,false,true,1,120.00,120.00,525,532,2,bank
174,fan_out,7166,false,true,1,120.00,120.00,525,532,2,bank
174,fan_out,1969,false,true,1,120.00,120.00,525,532,2,bank
174,fan_out,3533,false,true,1,120.00,120.00,525,532,2,bank
174,fan_out,3344,false,true,1,120.00,120.00,525,532,2,bank
174,fan_out,10999,false,true,1,120.00,120.00,525,532,2,bank
175,fan_out,48,true,true,1,160.00,160.00,474,486,2,bank
175,fan_out,3826,false,true,1,160.00,160.00,474,486,2,bank
175,fan_out,1017,false,true,1,160.00,160.00,474,486,2,bank
175,fan_out,761,false,true,1,160.00,160.00,474,486,2,bank
175,fan_out,10629,false,true,1,160.00,160.00,474,486,2,bank
175,fan_out,7831,false,true,1,160.00,160.00,474,486,2,bank
176,fan_out,734,true,true,1,150.00,150.00,620,634,2,bank
176,fan_out,2129,false,true,1,150.00,150.00,620,634,2,bank
176,fan_out,2249,false,true,1,150.00,150.00,620,634,2,bank
176,fan_out,2108,false,true,1,150.00,150.00,620,634,2,bank
176,fan_out,770,false,true,1,150.00,150.00,620,634,2,bank
176,fan_out,3506,false,true,1,150.00,150.00,620,634,2,bank
176,fan_out,881,false,true,1,150.00,150.00,620,634,2,bank
176,fan_out,11148,false,true,1,150.00,150.00,620,634,2,bank
176,fan_out,2977,false,true,1,150.00,150.00,620,634,2,bank
176,fan_out,4842,false,true,1,150.00,150.00,620,634,2,bank
177,fan_out,67,true,true,1,180.00,180.00,522,538,2,bank
177,fan_out,9834,false,true,1,180.00,180.00,522,538,2,bank
177,fan_out,3290,false,true,1,180.00,180.00,522,538,2,bank
177,fan_out,1959,false,true,1,180.00,180.00,522,538,2,bank
177,fan_out,9023,false,true,1,180.00,180.00,522,538,2,bank
177,fan_out,3339,false,true,1,180.00,180.00,522,538,2,bank
178,fan_out,348,true,true,1,160.00,160.00,617,630,2,bank
178,fan_out,8309,false,true,1,160.00,160.00,617,630,2,bank
178,fan_out,10708,false,true,1,160.00,160.00,617,630,2,bank
178,fan_out,2602,false,true,1,160.00,160.00,617,630,2,bank
178,fan_out,6533,false,true,1,160.00,160.00,617,630,2,bank
178,fan_out,2564,false,true,1,160.00,160.00,617,630,2,bank
178,fan_out,9990,false,true,1,160.00,160.00,617,630,2,bank
178,fan_out,5228,false,true,1,160.00,160.00,617,630,2,bank
179,fan_out,9,true,true,1,100.00,100.00,326,343,2,bank
179,fan_out,4249,false,true,1,100.00,100.00,326,343,2,bank
179,fan_out,6202,false,true,1,100.00,100.00,326,343,2,bank
179,fan_out,10919,false,true,1,100.00,100.00,326,343,2,bank
179,fan_out,27,false,true,1,100.00,100.00,326,343,2,bank
179,fan_out,11043,false,true,1,100.00,100.00,326,343,2,bank
179,fan_out,10600,false,true,1,100.00,100.00,326,343,2,bank
179,fan_out,7623,false,true,1,100.00,100.00,326,343,2,bank
180,fan_out,204,true,true,1,130.00,130.00,494,513,2,bank
180,fan_out,1495,false,true,1,130.00,130.00,494,513,2,bank
180,fan_out,6919,false,true,1,130.00,130.00,494,513,2,bank
180,fan_out,5603,false,true,1,130.00,130.00,494,513,2,bank
180,fan_out,2056,false,true,1,130.00,130.00,494,513,2,bank
180,fan_out,4460,false,true,1,130.00,130.00,494,513,2,bank
180,fan_out,8414,false,true,1,130.00,130.00,494,513,2,bank
180,fan_out,2473,false,true,1,130.00,130.00,494,513,2,bank
181,fan_out,155,true,true,1,140.00,140.00,47,58,2,bank
181,fan_out,4175,false,true,1,140.00,140.00,47,58,2,bank
181,fan_out,525,false,true,1,140.00,140.00,47,58,2,bank
181,fan_out,11418,false,true,1,140.00,140.00,47,58,2,bank
181,fan_out,10815,false,true,1,140.00,140.00,47,58,2,bank
181,fan_out,3460,false,true,1,140.00,140.00,47,58,2,bank
182,fan_out,461,true,true,1,190.00,190.00,460,477,2,bank
182,fan_out,8141,false,true,1,190.00,190.00,460,477,2,bank
182,fan_out,9392,false,true,1,190.00,190.00,460,477,2,bank
182,fan_out,6794,false,true,1,190.00,190.00,460,477,2,bank
182,fan_out,4092,false,true,1,190.00,190.00,460,477,2,bank
182,fan_out,3881,false,true,1,190.00,190.00,460,477,2,bank
182,fan_out,4002,false,true,1,190.00,190.00,460,477,2,bank
183,fan_out,453,true,true,1,190.00,190.00,353,362,2,bank
183,fan_out,9289,false,true,1,190.00,190.00,353,362,2,bank
183,fan_out,11239,false,true,1,190.00,190.00,353,362,2,bank
183,fan_out,1177,false,true,1,190.00,190.00,353,362,2,bank
183,fan_out,3026,false,true,1,190.00,190.00,353,362,2,bank
183,fan_out,10212,false,true,1,190.00,190.00,353,362,2,bank
184,fan_out,481,true,true,1,130.00,130.00,396,405,2,bank
184,fan_out,5167,false,true,1,130.00,130.00,396,405,2,bank
184,fan_out,9545,false,true,1,130.00,130.00,396,405,2,bank
184,fan_out,6344,false,true,1,130.00,130.00,396,405,2,bank
184,fan_out,11508,false,true,1,130.00,130.00,396,405,2,bank
184,fan_out,3661,false,true,1,130.00,130.00,396,405,2,bank
184,fan_out,6955,false,true,1,130.00,130.00,396,405,2,bank
184,fan_out,9116,false,true,1,130.00,130.00,396,405,2,bank
185,fan_out,243,true,true,1,160.00,160.00,215,229,2,bank
185,fan_out,6500,false,true,1,160.00,160.00,215,229,2,bank
185,fan_out,2759,false,true,1,160.00,160.00,215,229,2,bank
185,fan_out,1236,false,true,1,160.00,160.00,215,229,2,bank
185,fan_out,1590,false,true,1,160.00,160.00,215,229,2,bank
185,fan_out,9159,false,true,1,160.00,160.00,215,229,2,bank
186,fan_out,690,true,true,1,110.00,110.00,123,141,2,bank
186,fan_out,6776,false,true,1,110.00,110.00,123,141,2,bank
186,fan_out,9933,false,true,1,110.00,110.00,123,141,2,bank
186,fan_out,8407,false,true,1,110.00,110.00,123,141,2,bank
186,fan_out,8426,false,true,1,110.00,110.00,123,141,2,bank
186,fan_out,8590,false,true,1,110.00,110.00,123,141,2,bank
186,fan_out,4256,false,true,1,110.00,110.00,123,141,2,bank
186,fan_out,9203,false,true,1,110.00,110.00,123,141,2,bank
