transaction_id,client_id,date_transaction,montant_fcfa,type_transaction,compte_destination_id,corridor,is_risky,type_anomalie
a7a7be31,CLI-00282,2026-03-12 00:00:00,79100.0,retrait,,local,False,aucune
f391650c,CLI-00237,2026-03-12 00:00:00,198300.0,retrait,,local,False,aucune
07d79f87,CLI-00110,2026-03-12 00:00:00,96800.0,transfert_sortant,CLI-00131,local,False,aucune
d8b8fff2,CLI-00719,2026-03-12 00:00:00,165400.0,depot,,regional_uemoa,False,aucune
07617bf5,CLI-00483,2026-03-12 00:00:00,39300.0,retrait,,regional_uemoa,False,aucune
ae7e99ac,CLI-00009,2026-03-12 00:00:00,30500.0,depot,,local,False,aucune
2c22a740,CLI-00352,2026-03-12 00:00:00,28600.0,transfert_entrant,CLI-00011,regional_uemoa,False,aucune
f654671d,CLI-00676,2026-03-12 00:00:00,11700.0,transfert_sortant,CLI-00104,local,False,aucune
c708d67d,CLI-00529,2026-03-12 00:00:00,24700.0,transfert_entrant,CLI-00742,local,False,aucune
93feee68,CLI-00171,2026-03-12 00:00:00,42100.0,transfert_sortant,CLI-00170,local,False,aucune
befac60e,CLI-00524,2026-03-12 00:00:00,32300.0,decaissement_credit,,local,False,aucune
aae2d820,CLI-00005,2026-03-12 00:00:00,132200.0,retrait,,local,False,aucune
5d155c9d,CLI-00778,2026-03-12 00:00:00,68500.0,transfert_entrant,CLI-00234,local,False,aucune
b68f039d,CLI-00039,2026-03-12 00:00:00,809000.0,transfert_sortant,CLI-00375,regional_uemoa,False,aucune
9758b6a8,CLI-00056,2026-03-12 00:00:00,57100.0,decaissement_credit,,local,False,aucune
f41cc38b,CLI-00123,2026-03-12 00:00:00,39500.0,transfert_entrant,CLI-00046,local,False,aucune
55903a78,CLI-00374,2026-03-12 00:00:00,97300.0,retrait,,local,False,aucune
c93e761b,CLI-00435,2026-03-12 00:00:00,29200.0,depot,,local,False,aucune
af79b8b5,CLI-00644,2026-03-12 00:00:00,35200.0,depot,,local,False,aucune
52d0e094,CLI-00120,2026-03-12 00:00:00,13000.0,depot,,local,False,aucune
5d18b715,CLI-00460,2026-03-12 00:00:00,32700.0,depot,,local,False,aucune
db906529,CLI-00770,2026-03-12 00:00:00,4300.0,retrait,,local,False,aucune
be95f188,CLI-00256,2026-03-12 00:00:00,48200.0,retrait,,local,False,aucune
5c69a489,CLI-00519,2026-03-12 00:00:00,15100.0,retrait,,regional_uemoa,False,aucune
743b3a45,CLI-00413,2026-03-12 00:00:00,138200.0,depot,,transfrontalier_sensible,False,aucune
32c8179d,CLI-00401,2026-03-12 00:00:00,63100.0,depot,,regional_uemoa,False,aucune
925f23e6,CLI-00700,2026-03-12 00:00:00,60400.0,depot,,regional_uemoa,False,aucune
f67e9e3e,CLI-00154,2026-03-12 00:00:00,224800.0,depot,,local,False,aucune
514fc93e,CLI-00742,2026-03-12 00:00:00,241100.0,depot,,local,False,aucune
80b576ee,CLI-00315,2026-03-12 00:00:00,49100.0,remboursement_credit,,local,False,aucune
817fc577,CLI-00154,2026-03-12 00:00:00,83800.0,retrait,,local,False,aucune
684bf89d,CLI-00054,2026-03-12 00:00:00,75900.0,remboursement_credit,,local,False,aucune
c71acfdf,CLI-00218,2026-03-12 00:00:00,57700.0,transfert_entrant,CLI-00300,local,False,aucune
9f454361,CLI-00674,2026-03-12 00:00:00,69300.0,decaissement_credit,,local,False,aucune
de262ad2,CLI-00288,2026-03-12 00:00:00,128300.0,decaissement_credit,,regional_uemoa,False,aucune
11a1ec89,CLI-00400,2026-03-12 00:00:00,43600.0,remboursement_credit,,local,False,aucune
b2e35d70,CLI-00586,2026-03-12 00:00:00,26900.0,decaissement_credit,,local,False,aucune
cc898e04,CLI-00795,2026-03-12 00:00:00,72400.0,retrait,,local,False,aucune
ae67eefb,CLI-00770,2026-03-12 00:00:00,15000.0,transfert_entrant,CLI-00035,local,False,aucune
74740572,CLI-00641,2026-03-12 00:00:00,28000.0,transfert_sortant,CLI-00436,regional_uemoa,False,aucune
848a1b31,CLI-00441,2026-03-12 00:00:00,177800.0,depot,,transfrontalier_sensible,False,aucune
17811a7d,CLI-00561,2026-03-12 00:00:00,127100.0,depot,,local,False,aucune
f1b83b03,CLI-00794,2026-03-12 00:00:00,21600.0,remboursement_credit,,local,False,aucune
35828e32,CLI-00596,2026-03-12 00:00:00,37400.0,transfert_sortant,CLI-00195,transfrontalier_sensible,False,aucune
6aec8146,CLI-00641,2026-03-12 00:00:00,324900.0,retrait,,local,False,aucune
461fcce6,CLI-00395,2026-03-12 00:00:00,60200.0,decaissement_credit,,local,False,aucune
9eac5acf,CLI-00167,2026-03-12 00:00:00,90900.0,transfert_sortant,CLI-00030,regional_uemoa,False,aucune
1aeb208f,CLI-00226,2026-03-12 00:00:00,6800.0,retrait,,regional_uemoa,False,aucune
7290f71f,CLI-00777,2026-03-12 00:00:00,222900.0,retrait,,regional_uemoa,False,aucune
89fba712,CLI-00538,2026-03-12 00:00:00,85600.0,transfert_sortant,CLI-00093,local,False,aucune
8810d422,CLI-00722,2026-03-12 00:00:00,74300.0,remboursement_credit,,local,False,aucune
019f0c9f,CLI-00434,2026-03-12 00:00:00,41500.0,depot,,local,False,aucune
f52efae2,CLI-00126,2026-03-12 00:00:00,25600.0,retrait,,regional_uemoa,False,aucune
54982ee2,CLI-00774,2026-03-12 00:00:00,5600.0,depot,,regional_uemoa,False,aucune
93dc932f,CLI-00284,2026-03-12 00:00:00,6200.0,remboursement_credit,,local,False,aucune
551b1d33,CLI-00203,2026-03-13 00:00:00,237600.0,decaissement_credit,,local,False,aucune
34186dd7,CLI-00484,2026-03-13 00:00:00,31100.0,retrait,,local,False,aucune
6093508b,CLI-00289,2026-03-13 00:00:00,55300.0,transfert_entrant,CLI-00693,local,False,aucune
5019f2a6,CLI-00448,2026-03-13 00:00:00,47700.0,depot,,local,False,aucune
ce7831c8,CLI-00407,2026-03-13 00:00:00,6500.0,transfert_sortant,CLI-00671,local,False,aucune
6cfd3a28,CLI-00289,2026-03-13 00:00:00,2500.0,depot,,local,False,aucune
f3962e19,CLI-00242,2026-03-13 00:00:00,21900.0,retrait,,local,False,aucune
e17ee2f4,CLI-00290,2026-03-13 00:00:00,21000.0,depot,,regional_uemoa,False,aucune
dfa6ac1c,CLI-00448,2026-03-13 00:00:00,181900.0,retrait,,local,False,aucune
0db4da17,CLI-00424,2026-03-13 00:00:00,38400.0,retrait,,regional_uemoa,False,aucune
8ccdd5b9,CLI-00115,2026-03-13 00:00:00,27100.0,transfert_sortant,CLI-00783,local,False,aucune
a1ff0b42,CLI-00771,2026-03-13 00:00:00,182300.0,depot,,local,False,aucune
c85c5ec8,CLI-00627,2026-03-13 00:00:00,120500.0,retrait,,regional_uemoa,False,aucune
aeaa9a46,CLI-00624,2026-03-13 00:00:00,97200.0,retrait,,local,False,aucune
6038544a,CLI-00570,2026-03-13 00:00:00,133000.0,transfert_entrant,CLI-00726,local,False,aucune
87a0ebe0,CLI-00027,2026-03-13 00:00:00,16600.0,transfert_sortant,CLI-00649,local,False,aucune
29ed05af,CLI-00046,2026-03-13 00:00:00,68000.0,depot,,local,False,aucune
a789e005,CLI-00516,2026-03-13 00:00:00,840300.0,retrait,,local,False,aucune
61b511f1,CLI-00634,2026-03-13 00:00:00,38100.0,depot,,regional_uemoa,False,aucune
86a8cb85,CLI-00671,2026-03-13 00:00:00,478000.0,remboursement_credit,,local,False,aucune
f7d5524e,CLI-00021,2026-03-13 00:00:00,21400.0,remboursement_credit,,local,False,aucune
e8125864,CLI-00168,2026-03-13 00:00:00,42200.0,retrait,,local,False,aucune
f9bae6e5,CLI-00076,2026-03-13 00:00:00,19400.0,decaissement_credit,,local,False,aucune
fed00fb4,CLI-00103,2026-03-13 00:00:00,28400.0,transfert_sortant,CLI-00433,transfrontalier_sensible,False,aucune
14aa2257,CLI-00713,2026-03-13 00:00:00,23100.0,depot,,local,False,aucune
b1de4cc1,CLI-00324,2026-03-13 00:00:00,15600.0,retrait,,local,False,aucune
249c261f,CLI-00404,2026-03-13 00:00:00,31100.0,transfert_entrant,CLI-00763,transfrontalier_sensible,False,aucune
20be2278,CLI-00260,2026-03-13 00:00:00,71400.0,decaissement_credit,,regional_uemoa,False,aucune
9ba6d006,CLI-00796,2026-03-13 00:00:00,214600.0,transfert_sortant,CLI-00739,local,False,aucune
0b8c06c0,CLI-00106,2026-03-13 00:00:00,69300.0,remboursement_credit,,local,False,aucune
4e443558,CLI-00118,2026-03-13 00:00:00,709900.0,depot,,local,False,aucune
ee15d5b2,CLI-00543,2026-03-13 00:00:00,166600.0,depot,,local,False,aucune
06f1139a,CLI-00272,2026-03-13 00:00:00,8900.0,depot,,local,False,aucune
c4f38327,CLI-00603,2026-03-13 00:00:00,21700.0,depot,,local,False,aucune
dc42ff70,CLI-00386,2026-03-13 00:00:00,109600.0,transfert_sortant,CLI-00175,local,False,aucune
cc8fd9a0,CLI-00320,2026-03-13 00:00:00,8600.0,retrait,,local,False,aucune
d03079d9,CLI-00656,2026-03-13 00:00:00,289700.0,depot,,transfrontalier_sensible,False,aucune
0caa2740,CLI-00369,2026-03-13 00:00:00,3800.0,retrait,,local,False,aucune
18e3bfff,CLI-00530,2026-03-13 00:00:00,599100.0,transfert_sortant,CLI-00303,local,False,aucune
e50854c8,CLI-00622,2026-03-13 00:00:00,16100.0,depot,,local,False,aucune
4774d8c1,CLI-00295,2026-03-13 00:00:00,40700.0,depot,,local,False,aucune
e3881771,CLI-00158,2026-03-13 00:00:00,55100.0,depot,,local,False,aucune
9532fb02,CLI-00000,2026-03-13 00:00:00,27400.0,decaissement_credit,,transfrontalier_sensible,False,aucune
9e4ba869,CLI-00231,2026-03-13 00:00:00,9400.0,retrait,,local,False,aucune
4da0ce28,CLI-00015,2026-03-13 00:00:00,44000.0,retrait,,regional_uemoa,False,aucune
04a93873,CLI-00525,2026-03-13 00:00:00,110800.0,depot,,local,False,aucune
bce3bf33,CLI-00531,2026-03-13 00:00:00,13100.0,transfert_sortant,CLI-00353,transfrontalier_sensible,False,aucune
edcaffe2,CLI-00119,2026-03-13 00:00:00,15500.0,decaissement_credit,,local,False,aucune
f5029c4d,CLI-00499,2026-03-13 00:00:00,41700.0,decaissement_credit,,local,False,aucune
be7191d8,CLI-00671,2026-03-13 00:00:00,116300.0,retrait,,local,False,aucune
d6637614,CLI-00493,2026-03-13 00:00:00,161100.0,decaissement_credit,,local,False,aucune
b8f75a61,CLI-00265,2026-03-14 00:00:00,74300.0,depot,,local,False,aucune
dea5108b,CLI-00190,2026-03-14 00:00:00,52200.0,retrait,,local,False,aucune
4a0a5c96,CLI-00761,2026-03-14 00:00:00,6800.0,remboursement_credit,,regional_uemoa,False,aucune
a82adabb,CLI-00503,2026-03-14 00:00:00,12100.0,depot,,local,False,aucune
6cf5ce52,CLI-00489,2026-03-14 00:00:00,22600.0,transfert_sortant,CLI-00710,local,False,aucune
96e84c90,CLI-00181,2026-03-14 00:00:00,7400.0,retrait,,local,False,aucune
9ca092f0,CLI-00715,2026-03-14 00:00:00,52900.0,depot,,local,False,aucune
f81e1a14,CLI-00309,2026-03-14 00:00:00,42200.0,retrait,,local,False,aucune
caed2a9c,CLI-00240,2026-03-14 00:00:00,99600.0,decaissement_credit,,local,False,aucune
64715dd4,CLI-00674,2026-03-14 00:00:00,20500.0,remboursement_credit,,local,False,aucune
105c22af,CLI-00439,2026-03-14 00:00:00,85600.0,depot,,local,False,aucune
d665619d,CLI-00100,2026-03-14 00:00:00,45400.0,transfert_entrant,CLI-00471,local,False,aucune
526ff359,CLI-00786,2026-03-14 00:00:00,21400.0,remboursement_credit,,regional_uemoa,False,aucune
48d941ba,CLI-00650,2026-03-14 00:00:00,14900.0,transfert_sortant,CLI-00589,local,False,aucune
1d893368,CLI-00330,2026-03-14 00:00:00,94700.0,decaissement_credit,,local,False,aucune
caacfd69,CLI-00052,2026-03-14 00:00:00,36600.0,transfert_entrant,CLI-00605,local,False,aucune
0db79d22,CLI-00127,2026-03-14 00:00:00,71500.0,depot,,local,False,aucune
78332004,CLI-00681,2026-03-14 00:00:00,32800.0,transfert_entrant,CLI-00429,local,False,aucune
7055f446,CLI-00630,2026-03-14 00:00:00,14500.0,retrait,,local,False,aucune
32f56dc1,CLI-00410,2026-03-14 00:00:00,12900.0,retrait,,transfrontalier_sensible,False,aucune
d7254fb9,CLI-00749,2026-03-14 00:00:00,229200.0,remboursement_credit,,local,False,aucune
5253e728,CLI-00460,2026-03-14 00:00:00,49000.0,depot,,local,False,aucune
51f3cd02,CLI-00729,2026-03-14 00:00:00,468000.0,retrait,,regional_uemoa,False,aucune
8611766c,CLI-00757,2026-03-14 00:00:00,112000.0,transfert_sortant,CLI-00740,local,False,aucune
043f27c9,CLI-00227,2026-03-14 00:00:00,123800.0,depot,,local,False,aucune
796ac7ab,CLI-00148,2026-03-14 00:00:00,33800.0,retrait,,local,False,aucune
cca6d638,CLI-00344,2026-03-14 00:00:00,28200.0,remboursement_credit,,local,False,aucune
3cbaec44,CLI-00149,2026-03-14 00:00:00,24400.0,depot,,local,False,aucune
7e3d5633,CLI-00313,2026-03-14 00:00:00,138500.0,transfert_sortant,CLI-00608,regional_uemoa,False,aucune
ad3cbcfb,CLI-00342,2026-03-14 00:00:00,196900.0,transfert_entrant,CLI-00160,local,False,aucune
983de049,CLI-00775,2026-03-14 00:00:00,16000.0,depot,,local,False,aucune
5407a073,CLI-00391,2026-03-14 00:00:00,60800.0,transfert_sortant,CLI-00348,local,False,aucune
07d5e1d6,CLI-00707,2026-03-14 00:00:00,22600.0,depot,,local,False,aucune
ef03c27e,CLI-00439,2026-03-14 00:00:00,40000.0,remboursement_credit,,local,False,aucune
7656876f,CLI-00112,2026-03-14 00:00:00,49800.0,transfert_entrant,CLI-00757,local,False,aucune
973c9fe6,CLI-00073,2026-03-14 00:00:00,54700.0,retrait,,local,False,aucune
fb8167a8,CLI-00431,2026-03-14 00:00:00,86200.0,transfert_entrant,CLI-00243,regional_uemoa,False,aucune
2820e2a5,CLI-00248,2026-03-14 00:00:00,14800.0,retrait,,local,False,aucune
2583e4ed,CLI-00403,2026-03-14 00:00:00,20300.0,remboursement_credit,,local,False,aucune
3f1528d0,CLI-00070,2026-03-14 00:00:00,18400.0,retrait,,local,False,aucune
b62b78ce,CLI-00473,2026-03-14 00:00:00,148800.0,remboursement_credit,,local,False,aucune
b1403fc5,CLI-00740,2026-03-14 00:00:00,49400.0,depot,,local,False,aucune
7a4a7d9c,CLI-00475,2026-03-14 00:00:00,1195300.0,remboursement_credit,,local,False,aucune
ecd2ee28,CLI-00434,2026-03-15 00:00:00,93200.0,retrait,,local,False,aucune
9256b885,CLI-00424,2026-03-15 00:00:00,229800.0,remboursement_credit,,regional_uemoa,False,aucune
7505f4eb,CLI-00254,2026-03-15 00:00:00,10600.0,transfert_entrant,CLI-00507,local,False,aucune
3979d50d,CLI-00185,2026-03-15 00:00:00,20700.0,depot,,local,False,aucune
1767b83c,CLI-00725,2026-03-15 00:00:00,11500.0,retrait,,regional_uemoa,False,aucune
d9be4fc5,CLI-00767,2026-03-15 00:00:00,43400.0,depot,,local,False,aucune
b56c2d82,CLI-00703,2026-03-15 00:00:00,22100.0,retrait,,transfrontalier_sensible,False,aucune
1f27d01b,CLI-00192,2026-03-15 00:00:00,246800.0,depot,,local,False,aucune
0c174791,CLI-00767,2026-03-15 00:00:00,166600.0,transfert_entrant,CLI-00621,local,False,aucune
52fd1e2f,CLI-00742,2026-03-15 00:00:00,22000.0,remboursement_credit,,regional_uemoa,False,aucune
2c4b0ebe,CLI-00149,2026-03-15 00:00:00,38900.0,retrait,,local,False,aucune
db4a4b19,CLI-00447,2026-03-15 00:00:00,32100.0,decaissement_credit,,regional_uemoa,False,aucune
feb0490c,CLI-00448,2026-03-15 00:00:00,646200.0,transfert_sortant,CLI-00164,local,False,aucune
97234846,CLI-00422,2026-03-15 00:00:00,23200.0,retrait,,local,False,aucune
27b1ad1b,CLI-00423,2026-03-15 00:00:00,25800.0,depot,,local,False,aucune
50282c0f,CLI-00571,2026-03-15 00:00:00,120500.0,transfert_entrant,CLI-00483,local,False,aucune
bb73d6fb,CLI-00695,2026-03-15 00:00:00,6800.0,transfert_entrant,CLI-00145,regional_uemoa,False,aucune
75e25ce9,CLI-00794,2026-03-15 00:00:00,26600.0,retrait,,local,False,aucune
e59c9d35,CLI-00053,2026-03-15 00:00:00,1252400.0,depot,,local,False,aucune
2ae0f085,CLI-00597,2026-03-15 00:00:00,180200.0,transfert_entrant,CLI-00405,regional_uemoa,False,aucune
ce044aee,CLI-00684,2026-03-15 00:00:00,51200.0,transfert_sortant,CLI-00293,local,False,aucune
bc0072f0,CLI-00328,2026-03-15 00:00:00,22400.0,retrait,,local,False,aucune
f820a4e6,CLI-00788,2026-03-15 00:00:00,8700.0,retrait,,local,False,aucune
c1461f92,CLI-00587,2026-03-15 00:00:00,20300.0,transfert_entrant,CLI-00434,local,False,aucune
6a121f8a,CLI-00431,2026-03-15 00:00:00,285000.0,remboursement_credit,,local,False,aucune
dd913320,CLI-00643,2026-03-15 00:00:00,59400.0,depot,,local,False,aucune
0abdd97d,CLI-00571,2026-03-15 00:00:00,80300.0,depot,,local,False,aucune
cd25dda6,CLI-00779,2026-03-15 00:00:00,10700.0,transfert_sortant,CLI-00372,local,False,aucune
4f0c03e3,CLI-00332,2026-03-15 00:00:00,3400.0,depot,,local,False,aucune
9d885688,CLI-00404,2026-03-15 00:00:00,14000.0,depot,,local,False,aucune
bf8ea855,CLI-00035,2026-03-15 00:00:00,31900.0,depot,,regional_uemoa,False,aucune
761cdceb,CLI-00086,2026-03-15 00:00:00,23400.0,remboursement_credit,,local,False,aucune
39f516c0,CLI-00584,2026-03-15 00:00:00,941200.0,depot,,local,False,aucune
c331fb85,CLI-00409,2026-03-15 00:00:00,78200.0,retrait,,transfrontalier_sensible,False,aucune
cc8074ba,CLI-00399,2026-03-15 00:00:00,30400.0,remboursement_credit,,regional_uemoa,False,aucune
872ef401,CLI-00253,2026-03-15 00:00:00,33900.0,retrait,,local,False,aucune
e45e5144,CLI-00715,2026-03-15 00:00:00,15100.0,decaissement_credit,,local,False,aucune
a5a040dc,CLI-00369,2026-03-15 00:00:00,46900.0,depot,,regional_uemoa,False,aucune
2f424b38,CLI-00294,2026-03-15 00:00:00,24800.0,retrait,,local,False,aucune
ebffbd8a,CLI-00092,2026-03-15 00:00:00,116400.0,transfert_sortant,CLI-00317,local,False,aucune
d9b2feec,CLI-00520,2026-03-15 00:00:00,207600.0,remboursement_credit,,local,False,aucune
8487d7ae,CLI-00462,2026-03-15 00:00:00,99200.0,transfert_entrant,CLI-00672,local,False,aucune
c1275663,CLI-00002,2026-03-15 00:00:00,110800.0,remboursement_credit,,regional_uemoa,False,aucune
d2db6f51,CLI-00746,2026-03-15 00:00:00,31500.0,depot,,local,False,aucune
53403893,CLI-00618,2026-03-15 00:00:00,35700.0,retrait,,local,False,aucune
d1f40d97,CLI-00160,2026-03-15 00:00:00,5200.0,retrait,,local,False,aucune
438be8db,CLI-00786,2026-03-15 00:00:00,12100.0,depot,,local,False,aucune
3f0ce9c4,CLI-00387,2026-03-15 00:00:00,87900.0,decaissement_credit,,local,False,aucune
0efdd6c8,CLI-00086,2026-03-15 00:00:00,42300.0,depot,,local,False,aucune
48317c91,CLI-00168,2026-03-15 00:00:00,158200.0,transfert_entrant,CLI-00365,local,False,aucune
ee2bf00b,CLI-00462,2026-03-15 00:00:00,64200.0,depot,,local,False,aucune
84f691d0,CLI-00380,2026-03-15 00:00:00,300000.0,depot,,local,False,aucune
52f79bef,CLI-00159,2026-03-15 00:00:00,40200.0,transfert_sortant,CLI-00051,local,False,aucune
368ab9ae,CLI-00214,2026-03-15 00:00:00,56800.0,decaissement_credit,,local,False,aucune
c8466aa3,CLI-00262,2026-03-15 00:00:00,336800.0,transfert_entrant,CLI-00618,local,False,aucune
3ec4be48,CLI-00528,2026-03-15 00:00:00,35500.0,transfert_entrant,CLI-00424,local,False,aucune
8cba199e,CLI-00059,2026-03-15 00:00:00,10300.0,transfert_entrant,CLI-00755,local,False,aucune
3787e0ee,CLI-00735,2026-03-15 00:00:00,20500.0,depot,,local,False,aucune
98965b73,CLI-00779,2026-03-15 00:00:00,95900.0,remboursement_credit,,local,False,aucune
fe6b42f0,CLI-00354,2026-03-15 00:00:00,21500.0,retrait,,local,False,aucune
16dacf81,CLI-00747,2026-03-15 00:00:00,163600.0,retrait,,local,False,aucune
c24ee918,CLI-00702,2026-03-16 00:00:00,9800.0,decaissement_credit,,transfrontalier_sensible,False,aucune
7ee656d7,CLI-00003,2026-03-16 00:00:00,25600.0,transfert_sortant,CLI-00535,local,False,aucune
43026df9,CLI-00127,2026-03-16 00:00:00,71500.0,depot,,regional_uemoa,False,aucune
f33fa129,CLI-00355,2026-03-16 00:00:00,50100.0,depot,,transfrontalier_sensible,False,aucune
53441ef6,CLI-00230,2026-03-16 00:00:00,263100.0,remboursement_credit,,local,False,aucune
68baa692,CLI-00466,2026-03-16 00:00:00,59100.0,remboursement_credit,,regional_uemoa,False,aucune
f1d358e2,CLI-00589,2026-03-16 00:00:00,41200.0,depot,,local,False,aucune
8a6153a0,CLI-00120,2026-03-16 00:00:00,36800.0,depot,,local,False,aucune
b3bd30ec,CLI-00505,2026-03-16 00:00:00,49800.0,depot,,local,False,aucune
4bc762f7,CLI-00270,2026-03-16 00:00:00,69800.0,depot,,local,False,aucune
b33f73e0,CLI-00382,2026-03-16 00:00:00,12800.0,transfert_sortant,CLI-00089,local,False,aucune
f91c4c12,CLI-00794,2026-03-16 00:00:00,70100.0,retrait,,local,False,aucune
0bdcf211,CLI-00261,2026-03-16 00:00:00,150500.0,retrait,,local,False,aucune
dd5e9749,CLI-00747,2026-03-16 00:00:00,35000.0,retrait,,local,False,aucune
ca883263,CLI-00428,2026-03-16 00:00:00,90800.0,transfert_sortant,CLI-00708,local,False,aucune
14627428,CLI-00208,2026-03-16 00:00:00,119800.0,retrait,,local,False,aucune
ddf9fa5a,CLI-00409,2026-03-16 00:00:00,137500.0,transfert_sortant,CLI-00021,local,False,aucune
1c5080a8,CLI-00599,2026-03-16 00:00:00,14900.0,depot,,regional_uemoa,False,aucune
0433f09a,CLI-00430,2026-03-16 00:00:00,14000.0,retrait,,local,False,aucune
36904f79,CLI-00000,2026-03-16 00:00:00,40700.0,transfert_entrant,CLI-00017,local,False,aucune
cb0485e6,CLI-00352,2026-03-16 00:00:00,146300.0,depot,,local,False,aucune
b897aeee,CLI-00003,2026-03-16 00:00:00,25300.0,retrait,,local,False,aucune
52d7f2ac,CLI-00094,2026-03-16 00:00:00,8900.0,retrait,,local,False,aucune
f1f406c3,CLI-00182,2026-03-16 00:00:00,137100.0,retrait,,local,False,aucune
2072d668,CLI-00214,2026-03-16 00:00:00,45400.0,depot,,local,False,aucune
17286869,CLI-00767,2026-03-16 00:00:00,10700.0,depot,,local,False,aucune
d8bd4828,CLI-00060,2026-03-16 00:00:00,28000.0,transfert_sortant,CLI-00434,local,False,aucune
0f9797bd,CLI-00553,2026-03-16 00:00:00,20900.0,retrait,,transfrontalier_sensible,False,aucune
2b08febc,CLI-00544,2026-03-16 00:00:00,8200.0,depot,,local,False,aucune
b0b1a0a0,CLI-00575,2026-03-16 00:00:00,46700.0,remboursement_credit,,local,False,aucune
1aa7e1b0,CLI-00446,2026-03-16 00:00:00,5800.0,depot,,local,False,aucune
89e97d5b,CLI-00721,2026-03-16 00:00:00,13600.0,transfert_entrant,CLI-00483,regional_uemoa,False,aucune
4173b2ef,CLI-00728,2026-03-16 00:00:00,700800.0,retrait,,transfrontalier_sensible,False,aucune
eacf289f,CLI-00645,2026-03-16 00:00:00,68800.0,retrait,,local,False,aucune
d289b9b0,CLI-00017,2026-03-16 00:00:00,91700.0,retrait,,local,False,aucune
436c5133,CLI-00255,2026-03-16 00:00:00,19400.0,transfert_sortant,CLI-00575,local,False,aucune
3fb8d382,CLI-00113,2026-03-16 00:00:00,210800.0,depot,,local,False,aucune
5ea0ca33,CLI-00767,2026-03-16 00:00:00,69200.0,retrait,,local,False,aucune
cd8c4a07,CLI-00566,2026-03-16 00:00:00,95400.0,transfert_entrant,CLI-00299,local,False,aucune
2131393f,CLI-00691,2026-03-16 00:00:00,2800.0,depot,,local,False,aucune
d0ee62e2,CLI-00185,2026-03-16 00:00:00,114300.0,retrait,,local,False,aucune
3d5e89d0,CLI-00011,2026-03-16 00:00:00,27100.0,retrait,,local,False,aucune
68d4b88b,CLI-00578,2026-03-16 00:00:00,151900.0,retrait,,local,False,aucune
cc935768,CLI-00677,2026-03-16 00:00:00,21100.0,retrait,,local,False,aucune
57a729de,CLI-00348,2026-03-16 00:00:00,78000.0,transfert_sortant,CLI-00490,local,False,aucune
c34c1426,CLI-00443,2026-03-16 00:00:00,23500.0,remboursement_credit,,local,False,aucune
00a12943,CLI-00559,2026-03-16 00:00:00,7870300.0,depot,,local,True,layering
15d94612,CLI-00713,2026-03-16 00:00:00,39800.0,transfert_entrant,CLI-00265,regional_uemoa,False,aucune
c4e8ef76,CLI-00627,2026-03-16 00:00:00,51100.0,depot,,local,False,aucune
40d2a85c,CLI-00559,2026-03-16 07:00:00,2236200.0,transfert_sortant,CLI-00169,local,True,layering
adfc4dd9,CLI-00559,2026-03-16 18:00:00,3458600.0,transfert_sortant,CLI-00182,local,True,layering
78ab8e73,CLI-00216,2026-03-17 00:00:00,42800.0,retrait,,local,False,aucune
c166fbe5,CLI-00392,2026-03-17 00:00:00,8900.0,depot,,regional_uemoa,False,aucune
5d0d5166,CLI-00377,2026-03-17 00:00:00,24100.0,retrait,,local,False,aucune
6a8d24df,CLI-00223,2026-03-17 00:00:00,123600.0,retrait,,local,False,aucune
098eb2bf,CLI-00096,2026-03-17 00:00:00,52300.0,retrait,,regional_uemoa,False,aucune
13d44d3b,CLI-00397,2026-03-17 00:00:00,36000.0,depot,,local,False,aucune
0502f980,CLI-00008,2026-03-17 00:00:00,113900.0,depot,,local,False,aucune
9162ba79,CLI-00257,2026-03-17 00:00:00,41200.0,retrait,,local,False,aucune
88abb010,CLI-00252,2026-03-17 00:00:00,11300.0,transfert_entrant,CLI-00745,local,False,aucune
3b032301,CLI-00647,2026-03-17 00:00:00,41000.0,depot,,local,False,aucune
0e6b8d33,CLI-00478,2026-03-17 00:00:00,24100.0,depot,,local,False,aucune
f27fbc3d,CLI-00092,2026-03-17 00:00:00,14900.0,remboursement_credit,,local,False,aucune
8c3437c6,CLI-00735,2026-03-17 00:00:00,19000.0,retrait,,local,False,aucune
39c3af28,CLI-00445,2026-03-17 00:00:00,122100.0,transfert_sortant,CLI-00773,transfrontalier_sensible,False,aucune
e3691aa0,CLI-00258,2026-03-17 00:00:00,36600.0,transfert_sortant,CLI-00451,local,False,aucune
69241560,CLI-00784,2026-03-17 00:00:00,19000.0,transfert_entrant,CLI-00581,local,False,aucune
e9792296,CLI-00054,2026-03-17 00:00:00,32900.0,depot,,local,False,aucune
8f819af4,CLI-00243,2026-03-17 00:00:00,161500.0,retrait,,local,False,aucune
ec04c260,CLI-00644,2026-03-17 00:00:00,663400.0,depot,,local,False,aucune
778eb8c7,CLI-00091,2026-03-17 00:00:00,45200.0,depot,,regional_uemoa,False,aucune
ac6dfad2,CLI-00198,2026-03-17 00:00:00,18700.0,depot,,local,False,aucune
6a03111f,CLI-00472,2026-03-17 00:00:00,532400.0,transfert_sortant,CLI-00545,local,False,aucune
903130da,CLI-00076,2026-03-17 00:00:00,43000.0,retrait,,local,False,aucune
3aceda1b,CLI-00430,2026-03-17 00:00:00,4100.0,retrait,,local,False,aucune
6d171ecd,CLI-00120,2026-03-17 00:00:00,68400.0,depot,,local,False,aucune
